study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
4.6,69.5,52.4,3,3,7.3,32.1,16,2021,Low,46.5
7.6,77.5,78.3,3,3,5.9,70.8,17,2021,High,71.0
8.4,58.3,68.3,2,3,5.8,24.1,16,2021,Low,62.1
7.6,73.1,30.9,4,1,7.3,63.0,16,2021,Low,57.0
2.1,76.0,80.5,5,4,7.8,69.2,15,2021,Medium,64.3
4.2,76.4,67.6,3,4,7.5,100.0,16,2021,Low,60.7
5.4,76.6,87.2,3,1,5.8,85.1,18,2021,Medium,64.7
5.8,79.1,50.5,5,1,7.8,63.0,17,2021,Low,49.7
7.6,86.7,17.2,3,5,7.5,97.2,15,2021,Medium,57.5
6.4,92.2,72.5,4,4,5.7,78.3,17,2021,High,68.8
2.7,70.9,72.7,2,4,6.1,78.7,18,2021,Low,60.9
7.0,63.2,40.9,4,4,7.8,56.4,18,2021,Medium,58.8
7.5,65.4,52.3,2,2,6.7,60.2,15,2021,Low,56.5
7.4,73.2,100.0,5,3,8.9,63.1,18,2021,High,80.2
8.7,75.1,63.1,4,2,7.6,78.8,16,2021,High,61.0
8.1,69.2,79.7,4,0,6.4,79.4,17,2021,Low,71.9
7.1,61.9,57.6,4,3,7.0,100.0,17,2021,Medium,71.9
5.8,73.6,34.6,4,2,7.1,84.9,18,2021,Low,50.4
1.8,82.5,65.3,3,3,6.1,29.3,19,2021,Low,63.1
7.1,88.3,63.8,5,2,5.9,82.7,19,2021,High,70.8
6.5,72.2,61.6,5,2,7.8,51.9,15,2021,Medium,66.7
6.7,74.2,66.2,3,1,8.0,60.6,19,2021,Low,66.8
2.8,67.0,72.2,5,1,7.7,63.4,15,2021,Medium,62.4
3.3,79.6,65.6,4,1,8.8,66.1,16,2021,Low,48.8
8.6,68.1,47.8,3,1,6.3,53.2,17,2021,Low,43.9
5.9,88.0,75.8,3,5,9.0,81.7,17,2021,Medium,78.5
7.7,55.0,36.8,3,1,5.9,52.6,17,2021,Low,47.5
6.1,75.0,35.2,1,1,5.8,84.4,17,2021,Low,42.8
6.1,84.2,79.8,3,2,4.9,100.0,19,2021,High,65.6
8.3,82.6,76.1,3,3,6.5,54.1,16,2021,High,76.8
4.7,100.0,67.1,3,1,6.4,72.9,16,2021,Medium,59.8
6.2,84.9,45.7,3,3,7.6,32.6,19,2021,Low,52.6
4.8,65.9,56.7,5,3,7.3,72.6,15,2021,Medium,62.6
4.9,78.7,63.8,3,1,5.6,89.6,17,2021,Low,53.6
5.2,55.1,42.5,3,1,6.5,91.0,17,2021,Low,44.6
6.6,78.9,56.2,2,4,6.6,79.4,17,2021,Medium,66.8
4.8,68.3,78.4,1,3,4.9,94.0,17,2021,Low,64.8
9.1,92.8,90.8,4,3,5.8,100.0,16,2021,High,84.9
3.8,72.3,61.3,4,0,6.1,100.0,18,2021,Low,54.3
5.5,78.4,80.1,4,2,8.7,68.6,15,2021,Medium,65.6
4.9,71.1,37.4,2,2,7.2,51.9,17,2021,Low,56.7
9.6,100.0,78.6,4,1,7.8,70.7,15,2021,High,72.4
6.5,75.5,55.1,3,2,5.2,61.0,17,2021,Medium,59.3
8.6,100.0,72.9,3,3,8.4,86.1,17,2021,High,72.9
2.3,91.4,64.0,1,2,8.6,56.7,19,2021,Low,55.7
6.7,86.7,89.1,2,3,4.6,76.7,18,2021,Medium,77.3
8.2,85.2,54.0,3,3,6.2,93.1,17,2021,Medium,62.6
6.2,85.5,78.0,2,2,7.6,76.2,19,2021,Medium,67.3
8.7,53.0,63.5,5,3,7.8,61.0,17,2021,High,71.5
4.7,76.1,65.5,3,1,6.2,99.1,17,2021,Low,48.3
9.5,91.8,65.1,2,3,6.6,44.2,17,2021,High,63.2
11.7,79.3,54.5,2,1,6.3,72.1,17,2021,Medium,59.9
5.1,60.3,67.8,4,0,7.1,77.3,18,2021,Low,51.0
4.9,79.3,67.0,2,3,8.4,78.3,16,2021,Medium,57.5
9.6,100.0,71.9,5,2,6.1,81.2,17,2021,High,78.1
9.9,97.5,69.4,5,4,8.2,89.0,18,2021,High,80.7
4.7,79.1,80.8,3,2,6.1,77.4,19,2021,Low,64.4
4.9,93.3,82.8,3,1,6.0,71.4,18,2021,High,66.8
5.3,74.9,51.2,1,2,8.0,70.7,17,2021,Low,53.3
2.6,56.1,81.9,4,2,8.1,67.0,17,2021,Low,48.9
3.7,67.1,49.0,3,2,8.0,92.2,16,2021,Low,49.9
3.5,100.0,77.4,3,3,5.4,66.4,17,2021,Medium,68.4
4.1,76.2,77.9,3,3,6.4,93.2,19,2021,Medium,69.6
5.9,76.6,37.4,4,4,8.0,78.3,19,2021,Medium,47.1
6.6,75.8,69.5,3,5,7.0,68.6,18,2021,Medium,67.5
9.9,100.0,60.5,2,1,5.7,89.1,15,2021,Medium,58.7
3.5,100.0,55.9,4,3,7.5,64.9,18,2021,Medium,56.7
8.5,100.0,89.6,4,2,6.1,89.5,19,2021,High,88.1
5.5,77.8,57.5,5,3,9.2,81.8,16,2021,High,75.4
5.9,84.1,55.1,2,2,8.9,67.3,17,2021,Low,55.2
7.7,58.8,69.2,4,5,7.7,87.5,18,2021,High,67.9
3.2,100.0,79.0,4,3,8.6,87.8,17,2021,High,71.7
7.0,63.7,65.7,2,5,7.1,98.8,19,2021,High,71.3
6.4,83.0,86.7,4,3,7.9,95.4,17,2021,High,85.8
7.2,64.6,76.5,3,4,8.8,86.8,18,2021,High,83.7
6.7,71.8,33.1,5,3,7.3,57.7,18,2021,Medium,51.3
12.0,68.3,59.5,2,2,6.7,100.0,17,2021,Medium,65.4
4.4,71.5,59.0,4,1,5.0,52.7,18,2021,Low,63.0
4.7,72.5,75.7,3,2,6.9,95.1,17,2021,Medium,72.2
4.4,72.3,26.0,5,0,8.0,85.8,17,2021,Low,33.7
4.6,91.7,100.0,3,2,8.1,56.9,15,2021,High,82.2
4.4,64.5,76.5,5,2,7.6,75.8,16,2021,Medium,74.1
9.0,83.1,70.4,5,2,6.4,76.6,18,2021,High,89.3
9.6,97.1,86.9,3,5,4.6,100.0,19,2021,High,83.4
4.6,72.8,100.0,4,4,6.4,65.2,16,2021,High,78.1
3.9,69.9,81.9,5,1,6.6,73.3,16,2021,Medium,65.3
7.2,76.8,83.2,3,2,6.6,36.0,16,2021,Medium,80.1
4.6,96.5,70.1,3,2,7.7,100.0,17,2021,Low,64.3
7.6,82.7,65.7,3,2,9.4,58.7,19,2021,Medium,61.1
6.5,72.6,60.4,3,3,7.1,83.9,17,2021,Medium,60.7
2.2,86.8,54.8,1,2,6.7,76.2,17,2021,Low,52.1
9.9,64.6,57.0,3,2,6.7,76.2,17,2021,High,69.2
10.5,89.5,46.4,3,4,7.1,92.6,15,2021,High,60.2
4.5,85.7,66.8,3,3,6.0,100.0,18,2021,Medium,58.8
5.0,75.7,41.0,2,1,7.1,82.5,17,2021,Low,35.8
6.7,68.3,71.1,5,3,7.5,89.8,17,2021,High,76.3
6.8,67.6,67.4,4,2,7.3,83.9,18,2021,Medium,64.6
7.6,87.5,70.4,2,1,7.5,96.3,18,2021,Medium,66.7
11.0,97.2,59.6,4,0,7.5,69.7,18,2021,High,77.6
5.6,71.1,100.0,4,2,4.9,97.4,19,2021,High,80.2
4.0,86.4,89.8,5,2,7.8,98.0,19,2021,High,76.0
2.6,50.8,48.1,1,1,6.2,97.5,17,2021,Low,39.9
4.2,71.8,71.7,3,3,5.7,66.1,15,2021,Low,61.5
5.9,79.6,58.3,5,3,5.7,75.0,17,2021,Medium,65.5
10.5,67.3,51.8,5,1,7.5,82.3,18,2021,High,66.5
4.7,66.9,46.6,4,0,6.7,53.3,15,2021,Low,46.3
6.6,70.7,74.9,4,3,5.0,100.0,15,2021,High,75.7
6.0,84.1,57.1,2,0,7.6,77.8,15,2021,Low,62.0
9.0,77.4,83.5,3,4,5.3,83.1,18,2021,High,71.2
12.0,48.7,83.9,3,3,7.2,67.6,17,2021,High,83.6
4.7,50.3,90.0,2,2,7.3,54.1,16,2021,Low,66.4
4.8,71.5,54.4,4,1,8.1,67.1,15,2021,Low,53.9
8.6,86.4,75.6,2,0,9.1,81.9,18,2021,Medium,71.4
7.7,41.5,78.1,3,1,5.4,90.1,16,2021,Low,61.1
10.6,73.0,60.4,5,1,6.9,80.9,16,2021,High,72.2
7.5,72.6,55.7,2,3,6.7,84.2,17,2021,Medium,58.8
5.1,99.4,93.8,5,1,7.5,71.9,17,2021,High,70.5
7.5,74.6,71.6,5,2,7.3,86.9,16,2021,High,66.8
8.8,85.4,78.2,4,2,6.6,100.0,17,2021,High,78.9
8.1,82.0,54.8,2,1,6.5,90.7,16,2021,Medium,54.9
7.3,50.2,48.5,3,0,5.7,92.6,18,2021,Low,60.2
8.7,90.8,58.9,3,0,8.2,83.3,16,2021,Medium,70.3
8.9,83.0,66.0,3,0,7.6,50.9,16,2021,Low,66.2
9.5,87.1,51.0,3,3,8.1,59.2,18,2021,High,66.6
7.6,100.0,67.8,5,2,6.6,86.2,18,2021,High,77.7
5.6,50.8,41.0,2,3,6.2,77.8,16,2021,Low,39.3
6.4,100.0,50.1,4,2,5.7,85.9,15,2021,Medium,66.7
9.0,76.0,78.7,1,2,7.4,100.0,18,2021,Medium,69.0
4.0,84.0,77.7,4,2,5.8,91.1,18,2021,Low,66.6
6.9,79.4,61.7,5,3,9.2,100.0,16,2021,High,76.1
5.0,74.1,51.7,3,1,5.4,79.7,17,2021,Low,48.3
6.1,72.0,51.6,2,1,7.3,63.5,15,2021,Low,50.3
9.2,84.6,62.0,4,2,8.9,77.0,17,2021,High,68.7
6.5,58.8,78.3,4,2,7.7,63.5,15,2021,Medium,61.6
6.1,90.5,82.9,4,2,7.2,100.0,16,2021,High,73.9
2.6,74.2,60.1,3,3,5.8,92.2,15,2021,Low,56.9
7.9,64.2,49.5,3,2,5.3,87.4,17,2021,Medium,55.5
7.6,73.7,72.3,5,3,7.9,100.0,17,2021,High,81.7
11.4,97.6,54.8,5,2,8.8,41.6,17,2021,High,69.2
5.2,72.5,59.7,3,3,6.5,88.6,15,2021,Medium,67.5
6.5,85.0,89.2,4,3,5.6,54.4,16,2021,High,80.6
6.6,69.8,81.2,3,2,4.1,77.9,18,2021,Medium,64.0
9.9,90.6,70.5,3,3,5.8,72.4,16,2021,High,68.9
5.8,89.6,47.6,2,4,6.9,89.9,18,2021,Medium,47.2
6.7,100.0,71.4,3,2,8.9,82.1,16,2021,High,64.7
7.5,77.5,85.0,3,2,7.8,100.0,17,2021,High,80.9
6.5,89.4,62.0,1,3,7.4,67.2,17,2021,Low,56.9
4.9,81.4,89.6,3,2,6.5,90.8,19,2021,Medium,77.4
6.5,98.1,88.7,4,0,6.3,80.9,15,2021,High,73.4
8.7,69.9,94.6,4,4,8.7,48.6,15,2021,High,85.3
3.4,90.4,72.9,4,0,7.2,61.5,17,2021,Low,58.3
6.3,77.3,77.4,5,3,4.5,75.3,19,2021,High,67.6
4.2,79.1,90.6,1,3,6.2,98.0,19,2021,Low,66.3
9.0,81.3,75.2,4,5,6.0,86.3,17,2021,High,76.9
2.2,83.5,60.0,4,0,6.3,57.0,17,2021,Low,43.7
4.6,78.4,60.8,3,2,7.7,75.5,17,2021,Low,58.2
6.9,83.0,71.8,3,2,6.9,100.0,17,2021,High,69.3
9.9,100.0,47.4,2,2,6.9,80.0,17,2021,Medium,65.5
5.8,93.8,65.7,5,0,8.6,72.1,18,2021,Medium,70.9
4.6,92.2,85.5,3,2,6.2,86.9,18,2021,Medium,75.4
10.7,73.6,32.9,5,2,9.2,91.7,17,2021,High,66.1
2.4,67.6,92.6,4,1,6.2,69.8,17,2021,Low,67.0
0.5,93.4,86.0,4,3,7.1,87.0,17,2021,Medium,61.8
7.1,92.3,60.6,4,3,6.7,72.1,17,2021,Medium,65.2
4.7,100.0,76.7,4,3,7.1,90.9,17,2021,Medium,72.6
3.4,71.5,68.1,3,4,7.5,81.1,15,2021,Medium,72.5
7.8,76.8,87.7,3,2,7.5,86.7,16,2021,High,79.6
6.6,57.0,83.7,4,5,6.1,64.3,17,2021,High,80.4
4.6,74.5,45.6,3,4,5.7,63.2,18,2021,Low,46.4
2.8,94.0,77.4,3,1,10.0,95.0,16,2021,Medium,65.5
8.2,73.5,64.7,2,1,6.4,76.6,17,2021,Low,61.3
7.6,89.0,69.3,5,2,7.8,83.1,16,2021,High,80.0
5.8,77.3,56.3,2,2,5.1,72.5,15,2021,Low,52.5
10.6,84.5,96.0,4,2,6.7,94.2,19,2021,High,84.2
3.3,63.9,84.6,3,2,6.8,67.1,18,2021,Low,69.4
2.2,81.2,56.2,3,3,7.6,75.6,15,2021,Low,50.9
4.3,38.1,46.6,4,2,4.0,92.1,18,2021,Low,57.0
5.9,77.4,61.8,2,1,7.2,99.1,16,2021,Low,51.2
6.6,57.2,75.0,4,4,5.6,68.6,19,2021,Medium,58.1
5.4,96.9,71.8,4,2,7.4,100.0,16,2021,High,70.3
6.9,90.9,88.1,4,5,5.8,83.6,16,2021,High,88.3
2.9,86.5,80.6,2,1,6.0,59.2,17,2021,Low,67.0
9.6,100.0,83.5,5,5,6.7,84.6,18,2021,High,85.9
5.8,66.7,73.2,4,0,5.7,71.1,16,2021,Low,61.1
8.8,100.0,45.8,5,1,6.4,85.8,18,2021,High,61.9
6.9,93.1,64.9,3,0,5.6,77.2,15,2021,Low,48.6
7.1,76.7,85.0,3,3,4.8,79.3,19,2021,Medium,58.9
7.4,95.9,67.2,5,4,8.2,61.6,15,2021,High,76.7
7.1,64.5,76.0,5,2,5.4,95.8,19,2021,High,77.7
7.6,68.5,62.9,3,4,6.8,57.2,17,2021,High,69.3
9.3,71.5,51.5,3,2,7.9,58.0,17,2021,High,66.0
6.5,72.6,66.0,3,3,6.3,84.6,19,2021,Medium,72.8
7.8,65.2,72.9,3,3,6.0,100.0,19,2021,High,70.6
5.8,97.1,57.5,3,1,7.3,71.7,17,2021,Medium,59.2
9.6,76.4,64.2,3,2,8.3,90.6,15,2021,Medium,58.0
4.3,84.9,53.0,5,4,5.6,97.3,17,2021,Medium,69.8
10.5,72.0,85.9,2,4,6.8,92.7,17,2021,High,81.1
5.9,54.5,63.3,4,5,4.9,72.4,17,2021,Medium,60.0
2.4,83.8,91.2,2,4,6.5,58.4,17,2021,Medium,63.9
6.3,53.2,92.5,3,1,7.0,38.3,15,2021,Low,72.8
4.3,79.0,66.7,2,3,6.0,73.3,18,2021,Low,56.2
8.1,60.8,51.9,3,2,6.5,99.2,18,2021,Medium,70.0
4.4,100.0,34.6,4,5,5.3,57.8,15,2021,Medium,42.8
4.9,92.8,44.4,5,2,7.1,90.6,17,2021,High,67.4
1.3,81.5,46.0,3,2,8.3,60.9,17,2021,Low,48.5
4.9,97.7,90.1,3,2,5.7,79.9,17,2021,High,76.9
0.0,68.2,69.9,3,2,6.3,90.7,15,2021,Low,53.8
2.0,87.6,74.2,5,0,7.6,66.1,17,2021,Medium,73.4
7.9,82.8,32.5,4,4,8.5,81.1,16,2021,High,61.0
8.0,83.7,48.8,3,3,5.2,70.5,17,2021,Medium,54.6
7.1,97.8,82.2,4,1,6.8,90.7,18,2021,High,64.8
3.6,90.3,72.6,4,3,7.3,82.2,18,2021,Medium,68.2
5.9,84.0,65.6,1,3,6.9,79.0,15,2021,Medium,62.4
6.0,56.8,77.0,3,2,4.0,100.0,17,2021,Low,55.8
3.1,66.6,94.2,5,1,7.6,89.9,19,2021,Medium,74.2
9.8,78.3,64.5,4,4,8.8,65.6,16,2021,High,71.2
8.2,81.3,69.1,3,3,7.1,76.5,18,2021,High,68.4
5.4,64.2,71.1,3,2,5.8,76.6,18,2021,Medium,68.2
6.1,100.0,100.0,3,3,6.4,79.4,18,2021,High,88.8
6.5,100.0,34.4,3,0,9.1,100.0,16,2021,Medium,58.8
0.9,88.4,78.9,4,2,8.1,84.7,16,2021,Medium,62.2
5.4,81.0,66.2,3,1,7.8,41.4,19,2021,Low,61.6
4.3,77.0,77.1,4,1,7.4,68.2,16,2021,Low,63.8
3.5,66.7,57.5,5,3,6.2,43.2,15,2021,Low,50.9
5.3,81.1,67.2,2,4,6.8,72.1,17,2021,Medium,64.5
10.5,83.6,79.4,3,2,6.9,42.2,15,2021,High,81.2
7.6,62.6,100.0,3,1,7.7,62.3,18,2021,Medium,75.7
4.6,84.7,80.9,4,3,8.8,50.6,17,2021,Medium,61.4
7.4,77.8,54.4,3,4,8.3,84.9,18,2021,High,64.3
9.5,53.3,61.2,4,3,5.3,78.0,18,2021,High,61.8
8.3,68.0,60.7,5,4,7.3,83.5,15,2021,High,71.2
6.1,74.2,39.3,3,2,7.9,76.1,16,2021,Medium,56.9
4.4,100.0,62.7,5,3,7.7,52.9,18,2021,High,65.7
7.7,87.8,79.7,5,1,6.2,87.2,17,2021,High,71.6
7.0,61.3,47.6,2,2,10.5,100.0,19,2021,Low,53.8
8.2,86.8,84.8,3,2,5.5,85.4,18,2021,High,74.2
7.6,58.3,75.8,5,2,5.7,70.3,15,2021,High,66.0
8.6,95.2,56.3,5,4,7.3,52.3,18,2021,High,62.9
4.7,73.4,65.7,2,4,9.5,61.7,15,2021,Low,64.7
9.3,78.7,93.6,1,1,6.0,86.2,15,2021,High,73.6
6.5,98.6,79.7,2,1,6.7,97.3,18,2021,Medium,69.5
11.2,62.0,68.1,5,2,8.3,82.7,18,2021,High,72.0
4.3,60.4,64.2,2,1,7.0,92.4,17,2021,Low,56.6
10.3,71.8,69.2,3,3,6.6,90.7,16,2021,High,62.7
6.5,94.5,59.8,4,4,7.7,87.1,16,2021,High,57.5
4.4,58.7,34.3,1,5,7.3,66.1,16,2021,Low,42.8
4.8,40.3,100.0,4,3,8.2,81.1,16,2021,Medium,73.9
5.2,73.7,70.5,3,3,8.5,62.7,16,2021,Low,55.6
7.1,87.7,74.4,5,2,7.4,78.3,17,2021,High,73.1
7.3,96.8,67.1,3,1,7.4,84.0,19,2021,Medium,76.5
4.6,73.5,56.2,4,2,7.3,100.0,16,2021,Low,48.9
5.9,74.2,65.0,4,2,7.6,54.4,16,2021,Medium,58.5
11.4,96.2,42.4,3,3,7.1,86.7,18,2021,High,74.3
10.3,53.8,100.0,1,1,7.0,100.0,18,2021,Medium,73.8
7.1,74.6,48.2,3,2,8.4,91.7,19,2021,Medium,56.3
6.1,82.7,51.5,3,2,8.8,93.0,16,2021,Low,60.8
6.3,86.3,61.0,4,5,5.2,88.6,15,2021,High,69.3
7.5,72.9,88.6,4,2,7.0,100.0,17,2021,High,76.5
3.4,80.5,68.2,3,3,6.2,58.4,17,2021,Low,60.0
5.4,45.2,48.2,4,3,6.6,53.1,17,2021,Low,46.4
1.8,70.8,88.1,4,1,7.5,77.9,17,2021,Medium,63.1
7.0,86.3,79.7,4,2,7.8,39.1,16,2021,Medium,69.6
7.6,66.2,76.6,3,4,6.9,100.0,17,2021,High,65.1
4.8,80.8,79.5,3,2,4.7,100.0,17,2021,Medium,69.2
9.9,86.3,100.0,3,4,5.8,70.2,17,2021,High,88.4
2.9,75.2,100.0,3,1,8.1,71.3,17,2021,Low,71.8
2.3,82.4,57.0,3,0,4.0,76.7,17,2021,Low,59.4
6.6,66.5,94.0,3,4,8.4,78.9,16,2021,High,74.3
8.6,77.1,74.1,2,3,7.6,80.3,16,2021,Medium,71.0
10.2,88.5,76.0,4,5,8.6,88.0,17,2021,High,84.7
4.9,82.2,40.9,3,3,6.8,74.9,15,2021,Low,54.7
8.7,71.8,65.3,2,4,4.5,95.0,17,2021,High,67.6
5.9,83.1,55.0,3,3,7.5,86.0,18,2021,Low,51.5
5.6,90.0,81.2,3,3,8.5,67.1,16,2021,High,76.1
8.2,51.3,85.1,4,2,8.1,100.0,15,2021,High,66.7
7.6,96.2,34.8,3,2,6.2,53.6,19,2021,Medium,51.0
2.1,75.3,67.6,3,4,7.1,76.3,16,2021,Low,48.9
9.7,86.0,85.9,3,2,6.4,95.4,15,2021,High,73.6
9.5,96.8,65.0,3,2,6.0,65.0,16,2021,Medium,61.8
4.4,60.8,79.7,2,2,8.1,83.6,18,2021,Medium,71.4
7.0,70.1,73.6,5,2,5.6,87.8,16,2021,Medium,70.6
7.2,76.0,73.5,3,2,5.9,62.5,17,2021,Medium,61.3
6.7,69.0,63.7,3,0,5.7,76.7,17,2021,Low,61.2
4.6,100.0,48.5,1,4,5.2,75.2,15,2021,Medium,62.4
4.3,68.0,50.1,3,2,7.2,68.1,16,2021,Low,50.0
5.9,72.2,79.3,4,2,8.4,100.0,18,2021,High,63.8
8.9,82.9,68.3,4,1,6.8,64.3,17,2021,High,70.6
7.4,63.2,65.8,4,0,5.2,96.1,15,2021,Low,60.8
5.1,74.5,61.2,2,1,8.0,70.9,16,2021,Low,46.6
7.9,84.4,63.1,3,3,9.0,58.4,17,2021,Medium,67.2
0.0,75.3,84.8,4,0,6.2,79.9,18,2021,Low,65.1
8.9,78.7,62.6,5,4,6.4,89.7,16,2021,High,75.0
1.7,72.6,46.5,2,1,7.6,94.6,17,2021,Low,49.7
5.1,58.8,79.9,3,1,8.9,100.0,16,2021,Medium,69.8
3.2,84.5,64.7,3,1,6.4,100.0,16,2021,Low,55.8
2.8,100.0,68.5,2,0,5.4,82.5,15,2021,Low,58.0
8.9,80.3,93.7,3,3,7.8,66.1,18,2021,High,76.8
4.8,83.2,67.7,2,4,8.0,86.2,17,2021,Medium,59.3
6.9,89.7,72.6,4,3,7.0,73.2,18,2021,High,87.9
5.9,62.2,49.1,3,1,6.3,94.7,18,2021,Low,43.7
7.2,100.0,64.5,2,1,8.2,54.7,18,2021,Medium,69.0
6.2,82.8,77.8,1,2,7.6,100.0,16,2021,Low,61.1
2.8,100.0,43.1,4,5,6.1,93.4,16,2021,High,57.0
8.5,69.7,71.2,2,1,7.1,47.7,19,2021,Medium,66.4
4.8,100.0,69.6,4,3,5.4,65.2,18,2021,High,64.6
2.1,90.9,68.7,3,2,7.8,92.7,18,2021,Medium,60.4
4.9,87.7,84.6,4,1,6.7,99.2,15,2021,Medium,64.5
9.8,83.3,73.4,3,2,6.5,55.1,16,2021,Medium,67.7
8.1,76.5,91.6,2,0,7.0,90.8,18,2021,Medium,66.1
5.1,96.8,52.1,3,3,7.0,42.9,15,2021,Low,64.0
5.1,82.0,70.2,2,1,8.1,76.4,17,2021,Low,70.1
5.2,52.5,69.4,3,3,7.7,98.0,17,2021,Low,50.3
11.2,64.4,50.9,4,0,6.8,68.1,15,2021,High,67.6
7.0,77.4,83.3,3,5,7.9,50.9,16,2021,High,83.4
7.1,84.3,100.0,1,1,7.5,80.6,16,2021,Medium,77.4
8.6,79.2,67.7,3,4,6.5,67.1,15,2021,High,70.4
6.6,97.1,76.1,4,3,6.9,89.3,17,2021,High,76.3
5.4,52.7,69.4,5,5,6.8,62.1,16,2021,Medium,62.8
5.5,82.0,56.6,4,2,7.6,64.1,16,2021,Low,53.7
5.8,54.5,38.9,3,3,6.6,41.6,18,2021,Low,40.6
5.9,90.6,56.7,4,2,6.5,81.1,17,2021,Medium,60.2
7.8,78.7,45.7,5,1,9.4,75.1,16,2021,Medium,52.7
6.1,85.9,95.3,4,2,8.1,56.6,18,2021,High,77.6
7.8,67.9,66.2,3,1,6.1,81.5,19,2021,Medium,56.2
5.8,97.9,62.5,3,5,7.7,96.5,15,2021,High,70.7
6.2,94.6,82.2,3,0,7.1,74.1,17,2021,Medium,63.5
1.0,88.2,50.1,3,2,7.5,82.8,17,2021,Low,52.4
8.3,78.2,55.7,4,3,7.2,82.9,16,2021,High,69.6
6.9,88.1,69.1,3,2,8.4,56.3,18,2021,Medium,74.7
8.5,70.1,84.5,2,3,7.4,100.0,19,2021,High,62.8
0.0,92.0,76.0,4,1,6.9,69.5,19,2021,Low,53.8
11.2,100.0,72.0,4,2,8.3,89.8,16,2021,High,76.7
5.7,95.0,69.2,3,1,7.3,91.8,16,2021,Medium,67.2
8.8,69.8,74.4,4,4,7.1,75.5,19,2021,High,64.7
3.4,85.1,71.2,3,3,7.4,88.9,17,2021,Medium,60.9
7.5,61.9,51.5,5,5,6.9,82.4,16,2021,High,63.8
3.4,88.0,68.7,4,0,7.0,52.5,18,2021,Low,59.0
4.4,86.3,50.8,3,1,6.3,72.0,16,2021,Low,53.3
10.8,53.8,69.3,4,1,6.1,67.0,16,2021,High,72.2
5.5,63.7,60.3,5,0,5.8,69.7,18,2021,Low,58.8
6.5,76.0,100.0,3,1,5.3,54.5,16,2021,Medium,77.2
8.2,75.8,67.4,3,3,5.9,98.3,15,2021,High,72.3
7.2,63.1,45.5,4,1,6.8,100.0,16,2021,Low,57.8
6.4,85.4,65.9,3,2,7.1,95.6,17,2021,High,55.9
6.9,83.5,76.3,3,4,6.7,100.0,15,2021,High,83.9
12.0,77.3,94.8,5,3,4.2,71.8,17,2021,High,79.6
5.9,69.4,58.6,4,2,8.9,66.5,17,2021,Medium,54.8
6.5,94.7,42.7,3,2,8.3,64.0,18,2021,Medium,55.5
8.6,100.0,81.1,3,2,7.5,89.6,16,2021,High,77.3
8.8,73.2,45.9,3,1,9.3,82.1,18,2021,Low,39.9
9.0,71.4,61.0,3,3,5.8,76.6,16,2021,Medium,63.4
7.6,86.9,63.9,2,2,9.3,100.0,17,2021,High,73.2
3.1,75.0,66.9,4,4,5.8,85.3,17,2021,Low,66.4
10.1,78.0,79.0,3,3,7.3,62.9,15,2021,High,70.0
3.1,90.4,57.1,3,3,5.5,65.7,18,2021,Low,53.0
6.8,53.3,63.6,3,2,7.0,90.3,16,2021,Medium,57.8
4.1,98.5,67.8,5,1,7.5,96.8,16,2021,High,65.4
5.8,81.0,70.4,3,3,6.8,87.9,16,2021,High,63.5
6.8,74.2,69.6,2,2,7.9,100.0,17,2021,Medium,60.7
6.8,78.8,75.0,2,1,7.1,100.0,16,2021,Low,64.4
7.1,79.5,81.5,4,1,6.4,85.9,16,2021,Medium,71.0
10.0,55.8,74.3,4,1,6.3,62.9,15,2021,High,74.3
7.1,100.0,75.3,3,3,8.0,54.4,17,2021,High,72.9
5.4,80.6,42.7,3,1,6.2,71.0,17,2021,Low,56.0
8.4,86.2,68.8,1,2,8.1,91.6,16,2021,Medium,69.1
9.0,93.3,75.7,3,2,8.5,100.0,15,2021,High,63.8
2.9,65.7,79.7,3,2,5.0,85.5,17,2021,Low,57.1
7.5,86.6,56.9,2,4,8.4,99.0,18,2021,Medium,60.6
7.8,76.3,57.5,2,4,9.5,73.6,18,2021,Medium,61.2
5.3,91.9,58.8,2,2,7.3,89.2,18,2021,Low,55.8
9.4,50.2,76.6,2,0,7.7,92.8,15,2021,Medium,69.8
5.6,78.6,84.5,4,2,8.2,42.4,19,2021,Medium,78.0
6.3,71.6,61.5,2,3,6.7,70.6,16,2021,Low,60.0
5.6,86.1,82.5,3,2,7.2,95.1,19,2021,Medium,70.2
6.0,86.6,70.0,2,3,5.4,82.9,16,2021,Medium,67.4
3.3,70.1,66.0,5,1,7.2,56.5,17,2021,Low,50.6
2.4,70.0,64.6,5,3,7.6,34.3,16,2021,Low,58.8
10.0,78.5,79.9,3,1,7.6,71.4,16,2021,High,80.9
3.9,67.4,73.2,3,3,8.3,76.7,18,2021,Medium,62.2
3.5,91.8,100.0,3,2,6.1,62.1,18,2021,High,71.4
0.6,74.8,54.4,3,3,6.4,80.6,19,2021,Low,48.5
4.4,39.3,76.3,1,0,9.3,87.1,17,2021,Low,51.0
2.7,74.8,59.5,4,2,6.8,90.1,17,2021,Low,52.6
10.1,65.5,54.1,3,3,7.2,35.6,15,2021,Medium,71.7
8.5,57.2,67.8,5,1,6.9,54.3,19,2021,Medium,62.4
4.3,62.7,70.2,2,3,6.0,72.5,17,2021,Low,50.4
11.6,81.5,100.0,4,3,8.9,88.3,18,2021,High,90.1
