study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
3.7,81.2,64.7,4,4,7.5,72.9,16,2023,Medium,66.4
8.2,88.1,65.9,3,2,10.4,89.4,19,2023,High,65.3
9.8,72.3,99.1,2,3,9.2,100.0,18,2023,High,85.9
3.9,83.7,38.7,3,1,8.0,70.4,18,2023,Low,49.3
5.9,81.5,98.9,4,4,6.3,74.1,17,2023,High,80.1
8.3,94.6,69.5,4,3,6.8,79.7,17,2023,High,74.8
6.1,78.5,59.5,5,2,8.3,89.9,16,2023,High,64.7
7.4,91.2,50.1,4,3,7.9,50.4,18,2023,Medium,43.8
6.1,75.6,47.7,3,5,7.1,41.7,17,2023,Medium,56.1
3.4,100.0,62.5,4,2,7.2,100.0,17,2023,Medium,68.9
6.3,73.9,72.4,2,2,8.3,60.2,17,2023,Medium,64.2
8.8,70.4,78.0,4,3,8.6,100.0,17,2023,High,74.9
6.8,78.6,72.3,3,2,5.2,62.5,18,2023,Medium,64.8
10.1,69.8,59.8,2,5,7.3,74.7,18,2023,Medium,63.0
1.6,62.5,89.4,2,0,7.7,84.6,18,2023,Low,61.1
6.9,90.2,100.0,5,2,6.4,39.6,16,2023,High,95.9
4.4,37.1,91.9,4,3,8.5,100.0,19,2023,Medium,75.0
3.8,70.0,62.3,2,2,6.7,70.9,17,2023,Low,55.4
9.3,61.2,76.0,3,1,8.6,62.9,16,2023,Medium,68.6
5.4,82.0,77.1,3,2,6.6,57.0,15,2023,Medium,60.0
5.1,49.4,93.7,1,4,7.3,84.5,19,2023,Medium,76.8
6.9,87.7,62.6,2,2,7.3,83.2,17,2023,Medium,68.7
0.6,89.2,52.6,4,2,9.0,57.6,16,2023,Low,51.9
9.4,57.1,86.1,4,3,7.9,53.3,17,2023,High,75.5
10.8,82.7,74.5,5,3,6.5,97.0,16,2023,High,83.7
8.3,87.2,50.3,2,2,6.7,66.2,19,2023,Low,55.3
7.0,93.2,79.3,5,2,6.7,47.0,17,2023,High,79.7
5.5,59.4,97.4,3,0,7.0,75.3,17,2023,Low,63.1
3.3,57.5,56.9,3,3,5.9,70.8,18,2023,Low,43.6
9.0,100.0,53.7,2,2,6.9,100.0,16,2023,High,59.4
8.3,68.5,68.5,5,2,8.6,68.6,16,2023,High,70.9
7.1,72.6,78.9,5,1,8.6,72.5,18,2023,High,71.0
6.8,88.9,66.8,5,1,5.1,82.0,19,2023,High,69.0
6.8,63.6,86.2,2,3,4.9,67.7,15,2023,Medium,61.5
4.7,76.3,72.2,4,2,6.3,85.9,18,2023,Medium,68.2
12.0,92.5,84.2,4,1,4.9,59.7,17,2023,High,75.6
5.3,60.1,56.5,2,0,5.5,73.7,16,2023,Low,50.0
4.9,73.0,48.4,3,1,7.4,85.3,15,2023,Low,46.3
8.8,64.2,62.6,4,2,7.0,98.5,16,2023,High,64.8
5.9,69.2,46.5,4,3,4.9,67.4,16,2023,Medium,52.7
6.0,96.6,74.5,4,1,8.4,67.2,15,2023,High,74.4
9.5,99.7,35.7,3,2,6.5,100.0,16,2023,High,56.8
7.7,83.6,60.8,3,0,6.4,68.1,18,2023,Medium,63.1
7.8,87.5,63.4,4,0,8.2,77.0,17,2023,Medium,70.5
2.5,87.1,51.3,4,4,7.5,100.0,18,2023,Low,65.6
7.0,70.6,63.1,2,3,6.9,79.2,16,2023,Low,57.9
3.5,83.3,68.1,4,3,6.4,73.5,15,2023,Low,55.0
4.9,61.9,88.3,3,1,7.7,74.9,17,2023,Low,73.5
6.4,66.6,51.3,3,2,6.5,64.7,16,2023,Low,59.4
5.9,78.8,73.7,2,2,6.7,86.1,18,2023,Medium,64.6
7.6,65.1,76.9,4,3,5.6,61.4,17,2023,High,80.7
7.9,62.2,67.7,2,2,8.4,92.0,19,2023,Low,57.6
8.1,70.0,60.0,5,2,8.9,78.3,15,2023,Medium,56.3
2.6,96.0,49.8,4,1,7.3,82.2,16,2023,Medium,55.4
11.9,100.0,98.4,5,2,6.4,100.0,17,2023,High,92.5
5.9,79.5,69.2,3,3,8.1,51.9,15,2023,Medium,62.8
9.0,88.2,63.0,4,2,7.7,78.4,17,2023,High,63.6
0.0,72.1,100.0,5,1,6.5,89.5,15,2023,Medium,67.4
5.3,51.1,71.6,3,2,8.4,66.9,18,2023,Low,69.1
2.3,67.5,100.0,2,3,6.5,95.1,15,2023,Low,59.1
3.8,75.7,45.3,4,1,5.5,68.2,18,2023,Low,49.4
6.1,82.0,64.2,3,2,6.9,83.2,15,2023,Medium,66.6
5.2,78.6,46.1,3,5,8.3,75.8,17,2023,Medium,56.4
9.3,76.1,66.0,5,2,7.1,80.9,16,2023,High,75.6
10.4,72.0,66.0,4,0,5.6,79.3,15,2023,High,65.7
3.6,84.8,60.7,3,3,6.5,77.4,18,2023,Medium,62.1
4.8,60.9,68.9,1,0,8.4,69.5,18,2023,Low,48.7
3.4,91.2,61.5,2,1,7.3,66.0,18,2023,Low,44.8
8.9,71.8,66.2,3,0,7.0,83.7,17,2023,Medium,62.8
6.4,100.0,55.9,3,1,6.8,78.9,19,2023,Medium,50.9
6.1,75.6,91.1,3,4,8.3,65.5,16,2023,High,75.8
6.8,73.3,50.3,1,3,8.2,84.2,16,2023,Medium,51.6
5.2,72.1,71.4,5,2,5.3,69.7,19,2023,Medium,60.7
3.9,73.4,48.9,3,4,8.1,100.0,19,2023,Low,63.5
6.1,88.5,54.6,1,3,7.6,100.0,17,2023,Low,58.3
5.3,79.4,56.3,4,2,8.9,100.0,16,2023,Medium,52.5
6.9,93.8,65.9,2,0,6.9,100.0,16,2023,Medium,65.7
1.9,86.5,70.8,4,3,8.4,92.7,17,2023,Low,60.5
6.5,80.4,50.3,4,2,7.6,74.2,18,2023,Medium,48.6
4.3,85.2,61.4,5,2,5.7,43.8,15,2023,Low,60.9
6.4,96.7,52.1,3,1,8.2,59.5,17,2023,Medium,65.4
8.3,89.2,51.4,2,0,8.0,65.8,15,2023,Low,53.8
4.6,83.9,86.1,2,3,6.2,99.7,18,2023,Medium,67.6
9.0,85.9,45.7,2,1,7.3,82.6,17,2023,Low,49.2
1.6,63.9,69.2,4,2,9.5,66.1,19,2023,Low,63.2
9.9,100.0,95.2,4,0,6.4,44.8,18,2023,High,78.1
9.1,87.4,87.3,5,3,7.9,100.0,17,2023,High,84.4
3.8,88.8,74.8,3,2,5.7,87.6,15,2023,Medium,62.6
3.8,79.6,67.7,4,3,6.3,94.4,17,2023,High,79.0
2.3,47.8,79.8,2,0,8.0,68.4,15,2023,Low,51.6
8.3,76.3,73.9,5,1,7.3,75.5,19,2023,High,73.7
5.2,81.1,90.8,1,1,6.8,71.8,16,2023,Low,67.3
5.0,68.5,65.9,4,3,9.0,79.2,18,2023,Medium,49.8
3.2,68.4,84.0,3,1,5.9,100.0,16,2023,Low,58.3
10.5,75.3,62.8,2,3,6.8,56.3,16,2023,High,63.5
3.6,90.8,98.3,4,1,7.6,77.3,16,2023,Medium,79.9
6.1,97.6,65.4,5,4,6.0,84.5,18,2023,High,65.5
6.5,82.4,42.1,4,2,7.6,75.9,17,2023,Medium,59.4
5.0,72.1,69.2,3,1,8.3,95.9,15,2023,Medium,69.2
4.5,74.9,80.2,3,0,6.9,46.8,15,2023,Low,61.3
5.1,81.4,94.1,2,2,6.2,100.0,16,2023,Medium,73.3
7.4,83.1,52.1,4,4,6.6,53.3,16,2023,Medium,58.6
5.1,86.1,40.1,2,1,4.0,57.7,18,2023,Low,46.0
10.1,73.8,75.9,5,3,8.2,69.9,17,2023,High,71.9
4.1,87.4,75.5,4,2,7.3,66.3,16,2023,Medium,67.0
7.9,86.3,45.4,4,3,6.8,85.6,15,2023,High,66.9
1.6,74.5,62.7,4,4,5.0,83.6,15,2023,Low,54.9
4.1,55.9,63.4,4,5,8.3,80.0,18,2023,Medium,62.2
4.0,67.6,81.2,3,0,6.5,52.5,18,2023,Low,60.1
3.2,100.0,61.4,3,3,7.7,75.5,18,2023,Low,59.8
6.7,56.3,61.0,2,0,7.0,78.4,18,2023,Low,48.5
5.7,98.4,69.8,3,2,5.1,100.0,16,2023,Medium,58.1
0.3,55.8,46.0,2,3,8.5,81.6,19,2023,Low,34.5
11.0,69.2,98.4,4,2,8.3,84.9,15,2023,High,72.8
6.4,74.8,82.9,2,2,7.9,100.0,18,2023,Medium,72.8
6.0,100.0,56.8,5,5,7.4,57.1,15,2023,High,71.6
9.3,80.4,50.1,4,3,5.6,71.0,16,2023,High,64.7
8.5,77.0,51.4,5,2,8.0,57.6,17,2023,High,60.3
5.3,66.9,77.4,2,2,9.6,100.0,15,2023,Low,63.9
1.1,87.3,51.8,4,0,7.1,100.0,16,2023,Low,51.6
7.4,72.8,64.0,5,2,7.2,100.0,16,2023,Medium,63.5
3.6,76.8,40.9,1,3,5.7,87.9,17,2023,Low,40.9
9.1,75.0,76.7,5,3,4.5,84.8,18,2023,High,82.3
4.1,90.1,77.3,3,4,6.6,69.8,15,2023,Medium,61.2
4.9,90.7,65.0,3,1,8.8,91.8,15,2023,Low,63.2
2.6,67.5,71.1,3,4,8.6,54.9,18,2023,Low,54.0
2.8,71.2,80.7,1,3,6.9,54.9,17,2023,Low,65.7
5.7,69.8,70.7,5,0,7.5,70.4,17,2023,Medium,56.2
5.5,82.6,80.5,3,2,5.5,100.0,19,2023,Medium,71.9
4.8,92.7,49.3,3,2,7.1,68.8,17,2023,Low,48.8
11.1,82.8,74.1,4,2,6.4,71.2,16,2023,High,76.5
7.5,49.3,71.1,4,1,7.1,83.2,17,2023,Medium,63.3
6.0,90.6,87.2,3,2,6.7,94.2,18,2023,High,77.8
0.0,61.1,68.5,4,1,6.6,100.0,17,2023,Low,43.1
8.1,70.0,66.4,2,4,8.2,57.8,17,2023,Medium,62.9
12.0,82.8,59.1,4,4,9.4,76.3,17,2023,High,72.4
5.5,78.8,91.9,5,2,6.8,82.0,17,2023,High,71.6
4.0,92.2,30.3,2,0,8.7,83.8,15,2023,Low,38.3
6.4,71.4,76.2,2,2,5.5,93.6,16,2023,Low,60.7
2.4,66.5,67.7,4,2,6.9,92.8,17,2023,Low,61.7
7.2,75.6,65.1,1,4,5.4,78.5,16,2023,Low,60.3
9.8,93.7,62.7,2,0,6.6,98.7,18,2023,High,67.6
4.3,88.8,67.1,2,3,7.9,95.4,15,2023,Medium,65.9
4.4,81.2,75.7,3,2,8.3,94.0,15,2023,High,77.2
5.8,98.6,55.3,3,1,6.1,68.5,15,2023,Low,52.7
4.7,96.0,70.2,3,1,7.5,90.8,17,2023,High,80.0
2.2,91.0,73.6,3,3,8.5,99.7,17,2023,Medium,68.3
5.0,63.5,52.7,4,2,8.3,68.8,17,2023,Low,48.8
4.5,91.0,76.1,5,5,7.3,80.4,16,2023,High,84.2
9.4,77.2,73.7,3,4,6.3,100.0,17,2023,High,72.8
8.9,74.5,55.2,3,2,6.2,85.1,18,2023,Low,51.9
9.5,70.4,49.0,3,3,6.0,76.4,17,2023,Medium,55.8
8.0,77.6,55.0,4,1,7.0,100.0,17,2023,Medium,55.9
6.5,71.2,70.2,5,4,6.0,69.5,15,2023,High,80.5
3.8,82.4,66.8,4,2,7.8,47.5,18,2023,Medium,63.4
9.3,77.6,90.3,3,2,7.3,64.0,17,2023,High,77.4
6.9,83.1,62.1,5,4,7.2,98.4,18,2023,High,74.2
2.9,87.7,53.8,4,0,4.8,87.4,17,2023,Low,61.5
3.7,75.9,78.5,2,2,7.0,79.2,16,2023,Low,63.5
2.8,69.7,52.3,4,3,6.4,97.1,16,2023,Low,52.5
0.9,51.9,55.3,3,1,9.6,81.0,17,2023,Low,42.2
7.0,90.8,55.6,3,0,5.5,74.0,17,2023,Low,53.5
2.9,81.1,20.0,3,2,6.8,93.0,18,2023,Low,41.1
4.1,77.5,77.1,2,2,7.5,71.1,16,2023,Low,64.4
6.1,96.4,83.0,4,2,5.8,86.8,16,2023,High,81.1
5.5,62.0,82.7,4,4,9.3,63.7,16,2023,High,73.9
4.2,80.8,98.2,3,2,9.3,59.0,19,2023,Medium,74.6
9.8,66.5,92.1,3,2,6.0,62.4,16,2023,High,77.3
2.2,89.2,62.7,3,1,6.3,77.5,16,2023,Low,55.2
2.3,48.8,85.7,4,0,9.6,66.3,17,2023,Low,58.9
7.1,91.3,66.4,2,2,8.7,66.8,17,2023,Medium,65.2
4.4,90.7,61.2,4,2,6.6,75.2,18,2023,Medium,63.2
4.3,67.1,55.9,5,3,7.5,76.7,15,2023,Medium,59.0
3.3,80.9,63.7,4,2,5.3,50.1,15,2023,Medium,65.4
6.8,67.4,73.3,2,1,9.6,32.6,16,2023,Low,63.9
6.6,86.0,93.3,3,3,7.1,85.2,17,2023,High,89.6
6.3,91.5,79.7,2,2,7.7,80.5,16,2023,Medium,71.5
4.5,65.9,55.7,3,1,5.9,53.3,16,2023,Low,46.6
4.1,61.8,51.3,4,4,5.6,85.9,18,2023,Medium,56.9
5.6,95.4,77.1,1,2,7.5,85.8,18,2023,Medium,61.1
8.4,100.0,82.4,3,1,9.3,72.6,18,2023,High,69.8
9.9,86.9,87.6,3,3,6.4,100.0,18,2023,High,84.5
8.8,88.0,63.7,5,3,5.8,100.0,15,2023,High,75.2
7.3,75.4,75.5,3,3,7.4,70.8,15,2023,High,64.9
8.5,82.5,81.7,4,2,9.0,71.2,18,2023,High,64.1
3.0,84.9,46.4,4,2,6.2,51.8,17,2023,Low,41.7
4.2,77.4,72.4,4,3,6.7,100.0,17,2023,High,66.7
7.3,98.9,82.5,5,3,8.0,82.4,18,2023,High,79.7
5.7,82.5,76.2,1,2,8.1,92.8,19,2023,Low,60.9
6.8,84.3,66.7,3,3,6.7,39.6,17,2023,Medium,67.0
8.4,77.7,100.0,4,1,8.3,92.0,16,2023,High,78.6
8.1,79.2,98.9,5,0,7.6,68.8,15,2023,High,84.7
3.3,97.1,68.2,2,4,7.0,88.5,17,2023,Medium,63.2
6.0,82.0,65.0,3,4,8.1,87.4,18,2023,Medium,65.5
3.7,82.4,79.2,2,3,7.9,77.6,16,2023,Low,59.7
4.1,82.6,67.1,4,2,5.7,65.4,15,2023,Low,64.4
1.7,74.9,88.3,5,1,8.8,85.2,19,2023,Low,59.8
6.3,60.3,47.7,3,2,7.4,63.0,17,2023,Low,47.4
1.5,100.0,64.1,1,3,8.7,96.9,16,2023,Low,53.3
7.0,95.0,79.0,2,2,7.1,65.0,16,2023,Medium,75.2
9.4,97.5,84.1,4,3,7.3,78.4,18,2023,High,79.3
7.3,65.0,44.3,5,3,7.5,64.6,18,2023,High,56.5
6.1,100.0,52.7,4,3,7.7,80.9,17,2023,High,64.2
9.8,100.0,41.2,4,4,8.8,59.4,17,2023,High,63.5
6.8,94.6,54.0,3,4,7.6,63.4,19,2023,High,58.6
3.8,100.0,47.6,5,3,7.0,100.0,16,2023,Medium,62.2
6.3,91.2,76.6,4,1,8.2,93.2,17,2023,High,71.9
10.9,68.1,71.7,3,4,7.5,84.7,15,2023,High,77.3
3.3,87.1,65.5,4,1,10.5,87.3,17,2023,Low,53.7
2.5,65.7,68.4,3,2,7.3,83.5,16,2023,Low,62.7
7.5,71.6,87.1,4,3,8.5,76.4,19,2023,High,77.8
5.4,84.4,51.3,5,1,8.1,91.6,16,2023,High,48.7
4.7,82.5,37.1,3,3,4.5,63.1,18,2023,Low,50.9
2.9,86.5,79.4,4,2,6.1,100.0,18,2023,Low,66.9
1.1,54.9,61.7,4,3,6.5,80.2,15,2023,Low,54.6
2.4,77.8,51.7,5,5,5.2,92.4,19,2023,Medium,63.2
10.0,87.7,76.9,2,3,6.5,100.0,17,2023,High,75.9
6.0,90.5,36.5,4,1,5.4,86.8,17,2023,Low,49.7
1.1,91.4,54.3,1,0,5.7,63.4,15,2023,Low,42.4
9.0,83.5,29.8,3,5,7.3,100.0,17,2023,High,62.3
9.1,74.7,72.1,3,2,9.3,100.0,15,2023,High,71.1
9.1,87.0,93.2,3,1,5.4,43.0,16,2023,High,70.9
4.9,75.8,58.8,5,3,5.5,76.2,15,2023,Medium,59.6
5.3,92.6,55.3,2,0,6.4,83.2,16,2023,Low,55.9
6.3,86.0,96.6,2,1,6.8,73.2,18,2023,Medium,62.7
9.5,79.1,78.0,3,3,5.1,55.6,18,2023,High,78.9
4.6,69.2,100.0,3,2,6.2,62.1,15,2023,Medium,72.7
4.1,95.7,70.6,2,2,6.1,44.7,18,2023,Low,55.2
7.7,87.8,71.6,5,3,7.4,95.2,17,2023,High,77.4
9.0,100.0,91.1,4,4,7.5,100.0,15,2023,High,87.8
5.9,87.4,65.6,4,3,6.8,100.0,16,2023,High,75.5
7.7,88.5,72.0,4,2,6.5,77.5,18,2023,High,74.9
6.3,59.5,29.3,4,3,6.1,82.9,18,2023,Low,53.3
5.4,84.3,95.8,5,3,7.1,97.3,16,2023,High,83.1
3.9,75.6,74.3,5,3,5.8,73.8,15,2023,Medium,61.2
3.1,91.6,66.3,2,2,8.9,60.9,16,2023,Low,56.0
4.5,84.7,82.5,5,1,5.2,67.7,18,2023,Medium,68.2
3.6,93.8,49.1,3,3,6.2,81.2,19,2023,Low,55.9
6.7,100.0,59.2,3,1,8.0,65.2,17,2023,Medium,64.6
9.0,68.8,76.9,4,2,6.5,86.5,15,2023,High,75.5
6.5,93.3,68.7,3,1,7.8,53.6,17,2023,Low,60.5
3.7,89.6,75.1,3,2,9.1,73.6,19,2023,Medium,57.8
8.1,100.0,72.0,4,2,8.0,85.3,19,2023,High,67.9
6.7,89.9,78.1,1,4,5.6,80.4,19,2023,Medium,64.4
7.2,88.4,46.9,2,3,5.6,64.8,17,2023,Low,47.8
4.7,91.9,88.5,5,1,6.8,91.2,17,2023,High,64.8
8.8,92.9,60.3,3,4,7.5,82.7,18,2023,High,78.6
8.8,100.0,68.9,3,2,8.4,40.4,18,2023,High,58.0
5.5,68.5,58.4,5,1,6.1,86.2,15,2023,Medium,61.5
7.8,74.5,63.4,5,2,6.4,70.4,18,2023,Medium,67.8
8.8,100.0,71.7,1,1,6.7,68.6,19,2023,Medium,68.5
4.8,52.6,79.8,3,2,6.7,63.1,18,2023,Low,57.5
5.8,78.8,82.4,5,3,8.8,59.9,18,2023,High,83.6
6.2,82.1,74.9,2,3,6.9,81.7,17,2023,Low,68.9
3.3,77.5,58.5,4,2,7.2,87.8,18,2023,Low,56.3
7.1,100.0,73.9,3,1,8.1,80.8,17,2023,High,71.5
8.6,86.7,71.8,4,1,8.9,95.1,16,2023,High,70.5
5.6,74.6,68.9,2,5,7.0,88.5,16,2023,High,69.4
6.8,71.1,76.5,4,2,8.5,41.9,17,2023,High,71.3
9.5,83.9,47.6,1,3,9.2,61.5,17,2023,Medium,55.4
5.0,96.3,35.6,3,2,6.9,99.4,17,2023,Low,53.9
6.9,81.9,87.0,2,0,6.3,55.2,16,2023,Medium,70.5
4.6,78.1,65.9,3,4,9.6,28.8,17,2023,Medium,81.4
4.5,70.3,74.7,5,0,8.3,100.0,17,2023,Medium,60.7
6.9,85.2,54.1,5,3,7.0,83.3,18,2023,High,71.5
6.6,84.5,88.2,4,3,7.8,65.7,17,2023,High,75.6
7.4,69.9,73.6,4,3,5.7,62.7,18,2023,High,74.3
6.2,94.4,65.1,3,3,8.3,89.3,16,2023,Medium,52.9
7.2,100.0,72.6,3,3,4.8,86.6,15,2023,Medium,66.0
10.2,80.7,40.1,3,2,8.3,83.9,16,2023,Medium,57.0
8.6,84.2,74.0,4,4,6.1,74.6,18,2023,High,76.8
6.8,64.5,91.8,3,4,5.0,54.9,17,2023,Medium,62.3
7.3,90.3,73.0,5,2,4.6,77.4,17,2023,High,72.6
5.3,86.5,71.0,4,2,6.4,97.2,18,2023,Medium,71.3
5.6,75.4,62.9,5,2,7.9,68.2,15,2023,High,72.9
7.2,69.6,85.3,3,1,5.3,88.8,15,2023,Medium,74.2
6.2,100.0,87.7,4,1,5.5,70.7,16,2023,High,85.6
8.0,85.4,61.1,3,1,6.4,92.4,16,2023,Medium,53.4
9.2,67.2,73.7,4,3,8.0,60.4,16,2023,High,68.5
5.7,92.0,71.7,5,2,8.1,78.2,19,2023,High,74.5
1.0,83.2,74.4,1,4,7.2,86.2,17,2023,Low,56.4
11.1,80.8,55.6,3,3,8.2,65.8,17,2023,High,68.0
4.4,93.7,86.3,3,2,7.8,84.5,17,2023,Medium,75.8
6.5,43.4,77.0,5,1,6.5,77.5,16,2023,Medium,66.4
7.8,54.7,87.2,2,2,8.1,77.2,19,2023,Medium,56.8
9.5,99.3,50.2,4,4,5.5,65.8,19,2023,High,65.6
10.5,78.2,51.1,3,3,7.6,96.0,18,2023,High,63.3
5.1,74.0,100.0,5,3,5.6,61.0,16,2023,High,70.6
9.0,61.3,86.4,3,3,7.2,83.0,18,2023,High,71.3
6.5,82.7,55.0,3,2,8.5,62.7,15,2023,Medium,50.0
12.0,84.4,81.9,4,1,7.3,76.8,17,2023,High,80.7
8.8,100.0,60.5,4,1,7.0,89.6,17,2023,High,67.7
5.6,85.2,40.8,3,2,7.3,72.8,15,2023,Medium,48.3
4.0,75.8,34.4,4,2,7.8,22.6,19,2023,Low,42.5
0.0,85.7,67.6,2,3,9.6,53.8,19,2023,Low,47.6
7.7,95.5,93.0,5,2,7.8,39.2,19,2023,High,91.0
8.5,92.5,92.3,2,1,6.4,79.2,16,2023,High,77.9
7.9,88.7,88.2,3,3,6.7,77.9,16,2023,High,76.8
0.1,83.8,81.3,3,3,5.9,71.7,19,2023,Low,67.4
2.9,71.9,73.1,2,1,5.5,66.7,15,2023,Low,57.8
7.2,65.5,86.4,3,5,4.1,82.0,17,2023,High,77.1
10.5,63.3,35.8,3,2,6.4,51.9,17,2023,Low,48.5
5.9,85.5,83.8,3,3,5.3,95.2,16,2023,High,71.7
8.7,87.0,50.1,1,4,7.1,79.4,18,2023,Medium,60.4
3.4,95.3,53.4,3,1,6.4,61.0,15,2023,Low,62.9
6.5,87.9,79.1,4,4,5.7,70.5,17,2023,High,58.3
5.3,94.7,82.9,4,3,4.5,75.6,16,2023,High,87.5
9.0,78.2,58.2,3,1,6.6,53.1,17,2023,Medium,56.1
4.7,90.8,78.3,3,3,4.9,90.1,16,2023,Medium,67.8
10.2,66.0,77.0,2,4,7.8,95.4,17,2023,Medium,59.6
5.2,79.2,63.0,4,3,7.3,80.1,19,2023,Medium,69.4
3.3,54.4,70.5,5,3,6.7,94.9,18,2023,Medium,57.3
3.4,80.4,100.0,3,1,8.7,100.0,17,2023,Medium,80.9
4.4,97.1,63.5,4,1,7.0,44.2,18,2023,Low,58.9
6.9,81.0,64.0,3,2,7.5,78.9,18,2023,Medium,61.9
4.5,90.1,70.4,1,2,7.8,53.8,17,2023,Low,53.1
3.9,83.8,65.1,4,4,6.4,100.0,17,2023,Medium,72.3
8.2,72.0,80.6,3,2,6.4,82.4,18,2023,High,72.8
0.0,77.4,91.5,4,2,7.0,65.4,17,2023,Low,69.0
4.9,96.5,64.1,4,1,5.4,73.3,15,2023,Medium,50.9
2.7,90.0,54.3,5,0,9.1,100.0,18,2023,Medium,56.9
3.8,71.4,99.6,3,0,7.2,86.1,15,2023,Medium,75.8
6.6,60.6,69.9,3,2,6.8,88.4,18,2023,Low,54.0
5.5,82.9,40.7,3,1,9.5,100.0,18,2023,Medium,55.7
5.3,71.9,97.8,3,4,5.7,95.2,18,2023,High,79.0
9.0,77.5,86.0,4,2,8.8,98.2,15,2023,High,77.9
6.0,59.6,93.6,4,4,8.0,75.7,19,2023,High,78.2
10.5,94.6,90.9,2,2,8.3,37.4,17,2023,High,80.4
7.8,78.6,100.0,5,2,6.8,79.9,18,2023,High,75.2
3.6,80.8,51.4,4,2,7.1,66.0,17,2023,Low,58.3
10.8,68.3,55.3,4,5,6.6,92.2,16,2023,High,72.7
6.7,76.1,60.1,5,3,8.2,46.1,16,2023,High,56.0
10.7,81.7,59.7,3,2,7.5,92.9,15,2023,High,64.9
5.3,71.4,70.0,2,3,6.3,81.4,17,2023,Low,57.7
6.7,77.0,60.2,4,1,6.4,84.4,15,2023,Medium,61.5
7.1,99.4,49.0,5,3,7.0,89.1,17,2023,High,50.6
5.6,55.5,54.0,2,5,6.6,77.5,17,2023,Low,57.5
9.2,82.6,63.3,1,1,8.7,72.0,17,2023,Medium,64.7
10.8,69.0,86.3,2,3,8.0,98.4,16,2023,High,76.9
0.3,98.7,58.8,3,2,8.0,88.7,17,2023,Low,55.5
8.0,77.5,81.0,5,4,7.3,90.4,18,2023,High,85.5
3.8,65.3,46.9,1,0,6.0,76.5,17,2023,Low,33.7
0.0,77.0,16.8,4,1,7.8,80.0,16,2023,Low,31.9
7.3,84.9,65.9,5,0,4.5,77.8,17,2023,High,70.7
7.3,100.0,58.2,4,1,7.2,46.6,17,2023,Medium,54.7
7.7,50.5,53.9,2,3,6.0,53.1,15,2023,Low,54.9
6.9,63.2,52.0,4,1,5.9,75.8,16,2023,Low,64.2
8.2,98.3,56.7,5,3,6.4,44.2,17,2023,High,70.7
4.5,58.9,52.2,2,4,6.9,76.0,16,2023,Low,53.7
6.7,80.1,53.7,1,0,7.0,61.9,16,2023,Low,44.5
7.7,73.2,46.3,5,0,7.9,76.6,17,2023,Medium,53.6
9.4,71.0,33.9,4,5,6.8,81.1,16,2023,High,54.5
6.1,77.6,32.6,4,3,6.9,44.6,16,2023,Low,50.6
5.5,75.3,100.0,5,1,5.3,83.9,18,2023,High,77.1
5.9,94.8,67.0,4,2,5.5,69.9,17,2023,Medium,60.8
3.0,98.6,92.4,3,5,7.3,36.2,18,2023,High,83.3
7.9,86.0,65.2,3,1,7.8,69.7,19,2023,High,75.3
2.4,76.7,65.7,2,3,6.7,84.8,19,2023,Low,55.5
7.0,83.6,72.9,3,1,8.1,70.7,16,2023,Medium,59.4
6.2,91.3,78.2,3,2,5.3,69.6,17,2023,Medium,67.1
2.1,94.0,48.1,3,4,7.5,80.8,17,2023,Low,56.4
2.3,85.2,61.9,5,0,6.0,69.4,18,2023,Low,63.1
3.9,100.0,72.9,1,2,5.9,73.2,17,2023,Low,59.9
5.1,71.4,37.1,4,2,6.1,54.1,16,2023,Low,54.9
9.7,96.0,88.8,4,3,6.9,68.7,17,2023,High,87.3
5.7,89.9,85.0,4,0,7.5,100.0,15,2023,Medium,70.7
7.4,71.5,34.4,4,2,7.4,81.2,18,2023,Low,54.9
9.2,83.3,53.9,3,2,6.7,82.8,17,2023,High,68.6
8.7,84.2,69.7,5,0,7.8,66.4,17,2023,High,63.0
6.0,78.0,81.5,3,2,9.0,70.9,16,2023,Medium,75.4
4.2,77.9,92.4,4,4,6.9,73.9,17,2023,High,76.3
7.2,58.7,57.8,5,1,7.1,93.7,17,2023,Medium,63.0
4.3,70.4,100.0,2,2,6.3,99.6,17,2023,Medium,73.1
10.5,76.7,67.2,5,1,6.5,69.8,18,2023,High,74.4
8.2,72.0,64.4,4,1,8.5,77.6,18,2023,Medium,70.2
6.5,68.0,77.0,4,1,8.5,73.8,17,2023,Medium,68.7
7.3,94.9,73.0,3,2,6.8,91.7,18,2023,Medium,70.2
6.4,78.5,72.1,5,1,7.6,86.4,16,2023,High,70.7
5.1,100.0,99.9,1,3,8.1,76.4,17,2023,Medium,85.6
7.2,83.1,72.0,3,4,6.5,96.2,17,2023,High,70.5
5.4,94.6,52.3,4,0,5.4,87.3,17,2023,Medium,57.0
10.8,77.1,54.6,4,3,7.8,64.1,16,2023,High,69.6
4.3,70.7,91.6,3,0,8.1,78.1,15,2023,Low,64.1
7.3,83.7,78.9,1,0,7.9,74.8,17,2023,Low,69.5
4.0,98.1,43.1,4,1,6.6,60.2,16,2023,Low,45.3
4.0,78.8,42.3,3,2,8.8,73.9,15,2023,Low,48.5
1.5,86.3,68.4,2,0,7.3,98.5,16,2023,Low,51.7
