study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
1.8,89.2,74.0,2,3,6.9,57.6,18,2022,Low,57.8
6.7,57.5,76.2,4,1,6.4,87.2,18,2022,Medium,70.8
8.0,76.0,60.7,5,3,8.2,71.0,17,2022,High,61.8
5.3,65.1,99.0,5,1,7.4,74.3,15,2022,Medium,71.2
6.3,77.4,40.1,3,2,4.9,80.6,15,2022,Low,50.1
4.5,70.3,68.9,5,2,8.5,63.4,15,2022,Medium,66.4
2.6,74.7,64.5,3,2,7.6,48.8,17,2022,Low,54.4
2.1,94.9,59.2,3,2,5.8,77.1,17,2022,Low,52.6
2.2,86.7,56.8,3,1,6.6,95.4,19,2022,Low,58.5
7.7,94.1,67.9,4,2,5.4,61.8,17,2022,High,59.9
0.0,57.6,64.4,3,4,6.8,80.8,16,2022,Low,51.3
4.3,80.8,61.7,4,4,7.2,100.0,16,2022,Medium,59.3
4.1,93.5,47.2,3,2,6.6,76.4,18,2022,Low,57.6
5.3,100.0,42.1,3,2,6.5,79.5,17,2022,Low,48.5
1.4,58.3,63.4,5,1,5.1,79.0,17,2022,Low,56.7
7.0,75.1,61.6,3,1,7.4,65.7,17,2022,Low,61.2
2.8,94.5,64.8,3,1,4.7,60.1,15,2022,Low,45.9
8.8,77.3,66.3,4,2,7.0,60.2,15,2022,High,71.6
4.4,67.3,59.6,3,3,4.8,84.6,16,2022,Low,47.7
5.8,58.3,64.6,4,2,7.1,91.6,16,2022,Medium,63.9
6.0,66.7,54.3,1,1,7.0,92.5,17,2022,Low,45.8
6.6,56.4,92.4,3,2,7.5,71.2,17,2022,Medium,77.0
6.1,80.8,55.2,2,1,8.0,97.7,19,2022,Low,55.6
4.9,92.5,62.1,2,3,8.3,83.5,18,2022,Medium,56.6
6.9,62.3,56.4,4,1,5.1,79.3,17,2022,Low,63.7
7.2,83.6,56.2,3,2,6.9,17.9,17,2022,Medium,56.0
4.1,91.8,68.4,5,3,9.4,63.3,17,2022,High,72.0
7.1,80.0,66.4,3,1,7.1,50.6,15,2022,Low,61.9
9.0,57.5,60.6,3,0,6.0,89.3,19,2022,Low,54.0
7.8,85.4,63.5,4,2,6.9,79.7,17,2022,High,63.6
8.3,79.2,56.5,4,0,6.5,58.7,19,2022,Medium,68.6
6.4,77.8,74.4,4,2,5.6,83.5,19,2022,High,72.6
3.7,72.3,100.0,4,3,8.0,52.4,17,2022,Medium,71.5
4.0,81.2,54.0,2,2,7.7,59.2,15,2022,Low,50.7
6.8,87.1,74.3,4,2,5.4,65.2,17,2022,High,74.3
8.4,100.0,68.7,3,4,6.9,87.7,17,2022,High,73.8
12.0,81.6,78.7,3,2,6.3,100.0,18,2022,High,76.8
8.5,100.0,79.1,5,5,5.1,67.5,15,2022,High,84.6
3.1,85.0,71.3,3,1,5.3,100.0,17,2022,Low,64.6
4.1,78.6,67.4,4,3,5.5,78.9,19,2022,Medium,64.4
11.7,82.1,61.0,3,3,6.9,82.3,19,2022,High,61.6
5.5,62.9,55.8,2,4,6.5,76.9,16,2022,Low,49.9
6.1,84.3,66.5,3,0,5.8,74.4,18,2022,Low,56.3
3.6,52.1,47.4,4,1,6.5,85.9,15,2022,Low,44.7
9.9,67.9,58.5,3,1,7.9,91.3,18,2022,Medium,55.2
7.3,81.5,85.7,3,4,7.4,62.1,16,2022,High,84.7
4.1,96.7,69.6,4,2,8.2,74.6,19,2022,Medium,69.3
3.5,100.0,82.3,1,4,6.7,100.0,17,2022,Medium,65.6
6.8,76.7,91.5,3,1,8.9,81.2,16,2022,Medium,72.6
6.1,82.2,65.2,4,1,7.4,83.2,16,2022,Medium,57.1
8.1,93.8,71.3,5,1,6.4,99.0,16,2022,High,78.4
7.4,61.4,63.2,3,2,7.1,69.0,17,2022,Medium,50.9
5.3,85.7,55.0,5,3,5.5,77.4,18,2022,Medium,62.5
4.6,68.4,52.8,2,2,6.6,92.7,18,2022,Low,43.1
5.6,77.6,81.5,3,4,7.5,100.0,18,2022,Medium,69.1
4.6,73.6,71.3,4,1,7.7,35.4,18,2022,Low,66.9
5.7,86.1,97.5,5,3,6.5,64.7,19,2022,High,72.2
6.0,87.7,83.6,3,3,10.3,60.0,18,2022,High,72.4
3.8,92.5,56.3,1,1,6.8,75.8,16,2022,Low,50.3
7.6,84.9,81.4,2,0,5.0,61.4,18,2022,Medium,70.3
5.1,82.4,63.1,3,2,8.5,90.0,16,2022,Medium,61.7
3.9,100.0,87.5,4,0,7.7,81.1,19,2022,Medium,73.2
5.1,58.7,60.2,3,4,7.3,94.0,16,2022,Low,53.2
6.6,100.0,51.2,3,5,6.4,95.2,16,2022,High,75.2
6.2,75.9,55.3,4,3,7.5,90.2,16,2022,Medium,52.6
7.1,88.0,56.1,5,3,8.9,72.0,17,2022,High,75.7
8.2,75.4,54.6,2,1,7.2,79.9,15,2022,Medium,59.0
9.3,70.2,58.8,4,0,5.2,69.7,19,2022,High,67.9
6.7,86.8,81.7,5,3,4.0,53.4,16,2022,High,79.9
3.3,94.6,96.7,3,2,7.5,95.2,16,2022,High,80.3
5.3,86.6,46.7,4,3,5.8,76.5,15,2022,Medium,54.3
3.5,72.4,88.2,4,3,6.9,51.0,16,2022,Medium,68.1
10.2,100.0,60.4,1,2,6.0,87.7,17,2022,High,58.3
11.0,96.8,73.6,3,1,5.9,74.0,16,2022,High,70.7
7.6,93.1,41.5,4,3,6.1,40.9,16,2022,High,64.1
8.1,75.1,76.4,3,2,6.2,53.3,15,2022,Medium,71.5
6.6,71.2,35.9,3,3,7.9,65.4,16,2022,Low,52.5
6.9,76.1,73.0,3,2,7.7,81.8,18,2022,Medium,59.1
2.0,95.1,72.1,4,1,5.6,92.2,17,2022,Low,57.5
5.8,66.1,71.1,3,1,5.7,91.6,16,2022,Medium,61.0
3.8,65.0,56.2,3,3,7.5,88.9,16,2022,Low,46.5
6.7,87.6,76.8,3,2,8.3,77.4,17,2022,Medium,63.2
5.9,84.5,74.3,4,2,8.2,100.0,16,2022,High,69.9
10.9,69.2,64.6,2,2,5.8,90.6,17,2022,Medium,70.3
8.3,64.7,78.7,3,2,8.2,82.0,19,2022,High,68.7
6.7,100.0,66.5,3,1,4.9,88.2,15,2022,Medium,59.1
5.3,85.0,76.5,2,2,6.8,70.8,16,2022,Low,55.0
10.2,60.9,66.0,3,1,7.6,77.0,16,2022,Medium,67.2
5.9,61.9,71.5,4,2,4.5,40.5,17,2022,Medium,69.9
6.8,74.9,77.2,4,2,9.5,71.0,15,2022,Medium,69.5
6.1,90.3,61.6,4,1,8.6,100.0,17,2022,Medium,54.4
5.0,88.3,48.3,3,2,7.8,80.7,19,2022,Low,48.7
6.1,95.8,72.4,1,2,5.8,79.9,15,2022,Low,63.5
1.1,59.1,87.0,5,1,6.9,96.0,16,2022,Low,68.4
2.1,83.1,72.8,2,5,7.9,84.4,18,2022,Low,70.0
6.9,100.0,73.1,4,0,5.7,63.8,16,2022,High,62.9
9.9,98.7,67.3,5,3,6.8,78.4,15,2022,High,79.9
6.9,85.0,79.8,4,1,8.1,57.6,17,2022,High,67.1
4.2,100.0,65.0,3,3,5.2,81.3,15,2022,Low,55.5
2.4,88.5,60.7,3,4,7.4,62.9,18,2022,Medium,55.2
8.0,94.6,85.7,1,2,4.9,94.7,15,2022,High,72.2
4.6,80.6,59.5,4,3,5.9,68.8,17,2022,Medium,59.4
7.6,69.1,82.2,4,1,6.4,63.2,18,2022,Medium,81.2
7.0,67.7,85.7,4,1,7.6,76.0,16,2022,Medium,69.7
7.2,82.5,77.1,1,2,6.2,84.6,15,2022,Medium,71.8
6.1,77.0,48.0,4,2,7.2,56.3,16,2022,Low,51.7
7.0,55.2,68.4,4,2,6.2,68.6,18,2022,Medium,75.8
5.7,65.6,64.8,2,2,6.4,79.9,18,2022,Low,59.3
4.4,75.5,60.1,3,2,8.5,100.0,16,2022,Low,60.9
3.6,90.2,70.3,4,3,5.6,32.5,18,2022,Medium,59.6
0.0,79.8,80.3,3,1,7.9,89.1,18,2022,Low,67.1
5.5,79.0,60.7,2,0,7.0,71.1,19,2022,Low,54.1
9.8,66.2,65.3,2,2,6.3,69.1,16,2022,Medium,59.2
7.8,80.3,64.1,4,2,5.5,65.7,18,2022,High,61.2
6.6,98.5,86.6,2,0,5.6,71.4,17,2022,Medium,68.6
4.2,82.2,63.9,2,1,6.1,89.2,18,2022,Low,51.9
8.5,58.9,48.2,4,2,6.8,68.3,15,2022,Medium,60.7
5.7,62.5,42.8,4,1,7.7,100.0,16,2022,Low,48.6
9.9,88.2,73.8,4,4,6.6,89.2,18,2022,High,67.3
3.5,76.9,55.8,3,1,6.7,81.6,18,2022,Medium,61.5
4.1,79.0,78.7,4,0,6.9,75.0,16,2022,Low,70.5
3.9,71.4,46.7,4,2,7.6,99.4,17,2022,Low,42.9
2.3,87.0,59.4,5,5,7.8,100.0,16,2022,High,78.2
3.7,75.8,46.7,3,3,5.3,57.1,15,2022,Low,59.4
6.3,77.4,75.0,3,2,6.7,65.4,15,2022,Medium,64.7
4.2,68.1,78.4,1,0,8.5,89.4,15,2022,Low,50.5
0.0,92.9,73.4,4,2,5.4,94.9,17,2022,Medium,69.2
8.7,76.9,50.6,3,1,7.1,72.6,16,2022,Medium,52.9
1.8,88.5,56.1,2,3,6.8,64.6,15,2022,Low,49.3
7.5,63.3,71.7,3,2,6.3,79.4,19,2022,Low,54.9
6.1,100.0,41.0,2,1,8.9,100.0,15,2022,Low,52.6
11.3,97.9,64.1,3,0,7.0,78.7,17,2022,High,80.4
8.5,53.3,92.3,5,3,8.8,55.2,18,2022,High,82.0
4.7,68.8,65.1,4,2,7.0,80.0,16,2022,Low,65.5
4.2,86.7,44.2,1,3,7.6,92.1,16,2022,Low,47.2
9.8,61.5,58.3,3,1,6.3,76.2,17,2022,Medium,60.9
2.3,78.2,57.9,1,3,6.3,100.0,17,2022,Low,43.6
6.5,86.0,100.0,4,1,7.5,93.6,17,2022,High,80.2
5.7,77.4,94.7,3,1,7.5,76.9,17,2022,High,72.7
5.1,87.5,79.7,5,3,7.7,78.8,19,2022,High,76.4
6.9,70.3,62.5,4,3,7.5,44.8,15,2022,Medium,61.0
6.5,48.6,87.2,3,2,5.4,99.8,18,2022,Medium,69.9
7.1,93.7,49.9,4,3,6.0,72.1,16,2022,High,74.4
6.3,93.7,85.2,4,3,8.0,70.8,16,2022,High,87.4
7.0,100.0,82.8,3,2,4.6,68.1,15,2022,High,81.5
6.2,49.1,65.6,3,4,7.4,86.2,17,2022,Low,68.9
4.4,90.5,86.2,4,2,6.9,57.7,18,2022,Medium,78.5
6.0,52.4,60.8,3,3,8.0,60.3,15,2022,Medium,59.4
4.2,100.0,47.8,2,2,7.5,77.1,16,2022,Low,49.9
4.0,86.8,83.6,3,2,6.2,66.7,16,2022,Low,67.0
5.2,66.7,66.6,3,3,6.1,84.0,15,2022,Medium,61.0
5.7,90.9,77.6,1,1,6.4,67.4,18,2022,Low,56.0
6.1,72.3,97.1,5,0,7.7,100.0,18,2022,High,81.2
8.3,84.2,56.4,4,4,4.2,90.5,18,2022,High,57.7
4.8,82.9,65.7,4,3,7.2,90.3,17,2022,Medium,66.6
6.5,100.0,93.1,4,2,5.9,67.1,17,2022,High,75.4
6.3,100.0,78.7,4,1,7.2,100.0,16,2022,High,71.8
4.5,71.6,56.8,5,3,7.4,70.1,17,2022,Medium,61.3
6.2,94.8,52.7,3,0,5.0,65.2,17,2022,Low,52.3
8.5,85.0,59.6,4,2,6.7,90.7,19,2022,High,58.6
6.5,60.2,56.2,3,0,7.2,81.5,19,2022,Low,45.9
6.6,70.3,71.8,5,2,7.1,63.3,19,2022,Medium,70.5
4.2,100.0,69.3,5,0,6.9,100.0,16,2022,High,65.4
10.9,85.0,72.5,5,3,5.5,95.6,16,2022,High,79.8
4.4,94.0,54.5,1,3,5.7,78.1,18,2022,Low,53.3
1.8,77.0,66.9,3,2,5.3,100.0,18,2022,Low,57.1
8.2,72.4,35.1,2,1,7.7,92.6,18,2022,Low,46.0
5.7,80.4,70.3,3,1,6.9,77.8,16,2022,Medium,63.5
5.2,76.3,86.8,3,2,6.9,100.0,18,2022,High,75.3
4.6,59.1,45.2,3,2,5.0,89.9,17,2022,Low,43.2
10.7,66.0,75.7,4,3,7.0,89.1,17,2022,High,84.2
6.9,89.9,58.2,3,0,7.8,71.0,18,2022,Medium,53.7
7.4,74.7,80.8,5,3,4.8,78.9,16,2022,High,71.5
6.4,80.4,70.5,2,3,6.4,70.6,17,2022,Medium,64.8
6.7,83.3,74.5,3,2,5.1,100.0,17,2022,Medium,62.4
9.5,84.4,69.0,4,2,6.5,49.0,17,2022,High,74.7
5.4,96.1,89.3,4,3,5.9,100.0,15,2022,High,75.1
2.4,64.6,73.6,2,3,7.5,62.2,17,2022,Low,49.2
8.2,88.0,56.7,4,5,7.2,77.0,17,2022,High,74.5
7.2,90.6,69.6,4,2,8.5,72.7,17,2022,High,68.1
6.3,93.8,62.1,5,4,6.9,68.6,18,2022,High,72.2
7.2,60.2,70.6,5,0,7.4,90.4,16,2022,Medium,67.1
5.1,83.6,61.3,3,2,6.3,77.9,18,2022,Medium,60.7
6.1,100.0,57.2,5,2,5.7,66.0,17,2022,High,62.9
5.7,78.6,71.2,4,2,8.0,80.8,17,2022,Medium,80.0
4.5,86.8,68.9,5,3,8.5,65.5,15,2022,High,57.4
9.0,90.9,85.0,5,1,7.8,68.3,16,2022,High,69.4
2.5,65.6,61.4,4,4,7.2,51.0,18,2022,Medium,54.3
11.9,100.0,36.3,3,2,5.8,69.9,15,2022,Medium,65.7
8.2,87.0,62.2,3,4,8.4,86.9,19,2022,High,63.6
1.6,87.3,42.0,5,0,7.7,78.7,16,2022,Low,48.8
5.4,56.7,74.7,4,3,9.4,100.0,19,2022,Low,61.0
5.6,91.1,41.2,3,2,5.6,100.0,17,2022,Low,54.0
7.0,87.1,52.2,3,2,8.0,69.6,17,2022,Medium,59.7
3.5,100.0,62.2,4,3,7.7,63.0,15,2022,Medium,64.1
6.1,75.6,92.7,3,1,6.6,98.3,16,2022,Medium,79.2
5.7,66.2,50.8,2,1,8.6,84.0,16,2022,Low,51.3
4.2,70.4,68.2,2,3,7.5,98.4,17,2022,Low,56.4
3.8,72.9,77.3,4,2,5.9,85.2,17,2022,Medium,66.5
8.3,64.3,91.7,3,1,6.9,74.5,18,2022,Medium,82.4
1.8,98.1,80.4,3,2,5.9,74.6,18,2022,Low,67.6
7.2,98.6,85.5,4,2,6.4,85.8,17,2022,High,76.1
8.0,77.3,81.8,4,3,7.8,74.2,16,2022,High,71.0
5.5,74.5,48.7,2,0,8.2,100.0,16,2022,Low,52.8
6.1,54.6,73.8,2,2,7.3,54.6,18,2022,Medium,69.7
8.9,89.7,81.6,4,3,6.1,99.9,15,2022,High,82.9
4.2,100.0,52.7,4,3,7.5,44.3,17,2022,Medium,59.9
4.5,71.1,58.7,2,4,7.9,80.6,15,2022,Low,72.6
4.8,78.4,55.1,3,2,4.6,72.0,16,2022,Low,55.1
8.9,86.1,80.4,5,2,7.1,50.7,17,2022,High,85.8
9.2,100.0,66.9,5,1,6.8,40.9,17,2022,High,70.8
2.5,82.8,62.9,3,2,8.1,58.2,17,2022,Low,55.9
8.5,82.7,47.5,2,0,7.5,78.8,17,2022,Low,55.7
8.0,82.5,66.9,3,3,7.6,67.2,16,2022,Medium,65.8
9.9,60.0,58.9,3,3,6.4,59.3,16,2022,Medium,62.6
7.0,59.7,71.9,3,2,7.0,100.0,17,2022,Medium,67.3
5.9,68.7,49.7,3,1,8.1,55.8,17,2022,Low,49.5
8.9,94.2,70.8,4,1,6.9,90.2,15,2022,High,73.4
7.7,75.3,61.0,2,4,7.2,62.0,17,2022,Low,59.7
11.6,72.6,48.0,5,4,5.2,57.8,17,2022,High,77.6
8.4,72.3,46.8,4,1,6.9,67.1,15,2022,Medium,54.6
6.4,78.1,49.2,4,3,4.6,89.2,18,2022,Medium,49.9
3.1,100.0,64.7,5,1,6.4,53.3,17,2022,Medium,60.4
4.5,77.9,69.9,4,1,7.1,83.2,16,2022,Low,63.2
2.4,69.0,72.3,5,0,7.9,60.7,17,2022,Low,65.0
5.5,80.4,72.9,3,2,5.8,63.9,17,2022,Medium,61.5
8.3,100.0,55.9,3,1,7.4,85.2,19,2022,High,69.0
6.0,73.0,84.9,3,0,8.8,100.0,18,2022,High,78.7
8.6,63.5,60.9,3,1,6.2,61.6,16,2022,Medium,66.8
6.8,73.0,75.2,3,2,5.1,91.0,15,2022,Low,59.3
5.0,81.8,65.4,4,3,7.3,72.4,18,2022,Medium,60.4
6.2,89.6,74.0,1,1,5.6,69.5,18,2022,Low,64.6
7.2,94.1,64.6,4,4,6.0,97.3,16,2022,High,78.5
6.3,65.4,74.3,3,1,8.1,62.8,15,2022,Low,63.3
6.4,66.7,67.9,4,2,9.3,57.2,18,2022,Low,59.1
4.1,75.5,81.0,3,1,5.8,86.3,18,2022,Medium,59.7
4.9,89.6,54.9,5,1,6.1,100.0,16,2022,Low,55.3
11.6,62.4,39.7,3,0,6.5,91.5,17,2022,Low,47.6
9.1,71.5,52.4,5,1,6.3,52.7,16,2022,Medium,59.9
2.3,71.7,85.1,2,4,9.3,66.9,16,2022,Low,57.9
0.1,93.2,65.5,4,3,6.4,95.6,16,2022,Low,54.8
6.2,87.4,69.5,3,4,6.5,100.0,17,2022,Medium,61.9
8.2,92.7,51.1,4,1,8.9,82.1,18,2022,High,69.8
4.7,98.7,69.0,4,2,7.7,67.6,17,2022,Medium,62.3
8.6,75.7,51.6,4,1,8.2,100.0,16,2022,High,59.6
6.1,63.4,54.0,2,3,5.9,76.7,18,2022,Low,53.2
5.6,63.5,61.6,4,5,6.4,67.1,15,2022,Medium,61.4
7.9,54.3,75.1,3,3,5.8,64.1,18,2022,Medium,78.1
4.7,73.6,76.8,1,0,8.0,56.5,18,2022,Low,60.3
5.3,74.6,77.3,3,2,8.5,100.0,16,2022,Medium,67.2
7.7,91.0,42.6,3,0,6.3,100.0,16,2022,Low,52.2
5.9,80.2,67.9,4,0,6.6,66.2,18,2022,Medium,51.5
10.8,73.1,64.9,3,0,6.6,100.0,17,2022,Medium,71.6
7.7,78.4,43.5,2,1,5.1,87.6,15,2022,Low,53.5
7.6,65.5,68.3,4,2,6.2,86.5,18,2022,High,67.8
5.9,94.4,64.0,5,2,7.9,65.1,16,2022,High,71.6
8.2,69.0,76.2,4,2,5.9,68.7,16,2022,High,73.2
5.2,64.0,69.3,4,3,7.1,77.2,17,2022,Medium,60.0
6.7,91.5,59.2,4,1,5.4,42.6,17,2022,Medium,66.2
3.7,88.0,82.8,4,1,6.8,69.2,16,2022,Low,70.8
8.6,55.9,32.5,5,3,6.3,78.1,15,2022,Medium,57.5
6.7,92.0,67.0,3,2,5.5,100.0,17,2022,Medium,61.7
11.0,69.6,39.8,3,1,7.9,66.9,17,2022,Medium,59.1
12.0,74.8,53.4,5,4,8.0,92.6,18,2022,High,82.2
7.9,82.6,76.4,5,2,5.8,40.9,17,2022,Medium,73.0
6.2,88.2,47.6,2,2,6.7,99.0,17,2022,Medium,49.9
3.6,86.2,45.2,4,2,7.1,61.8,15,2022,Low,56.3
8.3,79.3,100.0,4,2,4.8,80.3,18,2022,High,86.4
6.5,74.1,46.3,3,2,5.3,85.3,16,2022,Low,60.4
7.3,85.8,94.4,3,2,8.5,81.8,17,2022,High,76.8
10.3,78.3,65.2,4,1,5.7,76.1,19,2022,High,66.5
3.9,100.0,59.6,3,4,8.5,55.7,18,2022,High,58.9
3.7,88.2,77.1,3,2,5.4,62.0,17,2022,Low,58.7
5.4,67.1,89.4,5,3,7.8,95.9,18,2022,High,83.7
8.1,73.3,49.7,4,2,6.6,67.2,19,2022,High,62.8
7.4,80.7,59.8,5,2,6.8,76.1,18,2022,Medium,63.8
3.8,98.2,81.5,4,1,9.2,51.1,17,2022,Medium,72.9
7.9,99.8,72.6,4,3,5.5,93.5,17,2022,High,77.7
3.0,74.5,85.6,4,3,7.7,54.2,15,2022,Medium,66.4
3.9,66.9,76.2,3,0,7.7,94.5,17,2022,Low,63.8
5.7,65.1,96.9,4,0,11.0,58.9,16,2022,Medium,65.2
4.6,83.5,70.9,4,4,5.7,96.3,17,2022,High,73.8
8.2,100.0,71.5,4,4,6.2,78.2,17,2022,High,77.6
6.7,87.5,73.1,2,2,8.0,67.9,15,2022,Medium,70.0
10.4,57.7,65.7,3,2,6.8,100.0,15,2022,High,68.9
5.4,69.8,81.6,3,3,6.4,76.8,16,2022,Medium,67.2
5.7,71.3,71.8,4,1,8.1,71.5,16,2022,Medium,64.7
9.0,68.5,80.6,5,3,6.7,94.4,17,2022,High,95.0
5.8,74.6,83.1,5,2,5.9,51.4,19,2022,High,73.5
9.7,85.2,74.9,3,3,7.9,32.5,18,2022,High,80.2
7.4,89.5,76.0,3,0,7.5,98.8,16,2022,High,59.6
0.1,95.3,51.8,1,2,6.6,62.9,16,2022,Low,39.6
8.9,87.3,59.2,3,2,6.6,93.6,17,2022,High,72.9
8.3,52.6,81.5,4,3,5.9,78.8,17,2022,High,64.1
8.4,65.2,90.8,5,3,7.9,57.0,17,2022,High,80.9
1.2,77.8,37.0,3,4,6.6,88.9,16,2022,Low,47.1
4.3,82.1,58.9,3,4,6.1,70.6,15,2022,Low,53.1
4.5,92.1,68.4,3,2,5.5,58.6,16,2022,Low,57.0
3.9,80.6,53.9,3,1,7.5,59.1,17,2022,Low,59.1
10.4,80.7,54.8,4,3,6.4,46.8,18,2022,High,68.7
6.0,83.3,75.6,4,4,4.6,85.3,18,2022,High,69.4
5.9,76.4,93.3,4,0,5.6,61.2,17,2022,Low,70.8
7.4,81.2,35.5,4,2,6.7,77.4,18,2022,Medium,59.7
7.4,95.8,65.3,3,1,6.8,74.7,19,2022,Medium,62.2
0.0,78.8,75.4,3,0,6.7,61.1,18,2022,Low,58.5
4.4,79.6,80.5,1,3,6.5,50.6,18,2022,Medium,71.6
2.5,79.5,73.1,4,3,5.2,100.0,19,2022,Medium,69.3
7.0,98.2,96.2,4,3,6.0,77.1,16,2022,High,80.9
5.3,64.5,68.5,4,4,8.4,100.0,15,2022,Medium,60.9
6.0,100.0,89.0,2,0,8.2,99.0,19,2022,High,65.1
0.8,63.5,57.7,4,1,7.7,72.2,17,2022,Low,50.1
5.2,70.8,68.9,1,4,7.6,81.3,18,2022,Low,53.5
8.8,90.4,48.6,2,2,8.1,80.7,18,2022,Medium,59.9
9.5,94.4,82.4,3,1,5.7,100.0,16,2022,High,79.2
7.8,60.4,66.1,3,3,7.0,92.9,17,2022,Medium,74.4
2.7,64.7,73.7,4,4,5.7,63.5,17,2022,Low,60.2
9.1,83.9,63.0,4,3,5.7,84.3,16,2022,High,67.3
7.8,100.0,77.4,2,3,7.4,92.5,15,2022,High,69.1
5.7,97.4,74.4,3,1,8.1,56.8,17,2022,Medium,76.0
0.9,76.5,52.1,3,1,6.8,86.9,15,2022,Low,44.3
8.4,46.1,53.0,2,4,9.0,100.0,16,2022,Medium,55.2
4.5,81.1,67.6,3,3,7.3,62.6,16,2022,Medium,70.3
6.9,85.1,78.6,4,1,6.1,65.1,18,2022,Medium,71.0
6.2,74.6,97.8,3,2,5.7,98.9,18,2022,Medium,81.6
9.8,68.1,72.8,4,3,8.2,71.6,17,2022,High,77.0
5.7,82.2,84.1,3,1,7.2,60.3,17,2022,Low,65.2
6.0,66.8,42.2,3,3,7.8,93.9,19,2022,Medium,63.6
9.9,100.0,100.0,3,0,4.0,88.4,15,2022,High,90.1
4.4,100.0,77.7,4,2,7.3,79.7,16,2022,High,69.1
8.0,89.2,67.2,3,3,6.4,98.2,16,2022,High,76.0
5.5,81.3,65.4,1,1,5.3,99.5,16,2022,Low,54.1
3.5,70.8,50.3,5,1,6.9,76.5,16,2022,Low,52.9
6.0,79.7,54.9,2,4,8.3,100.0,16,2022,Medium,60.7
7.7,100.0,98.6,5,3,9.7,100.0,16,2022,High,91.8
9.4,92.2,52.2,1,2,7.3,42.3,17,2022,Low,53.5
9.7,82.9,51.9,4,1,6.1,59.5,16,2022,Medium,65.6
5.3,92.9,56.8,3,2,6.1,37.4,17,2022,Low,49.5
3.5,87.6,48.8,3,2,8.2,72.2,17,2022,Low,46.1
5.2,85.5,68.2,2,1,5.8,56.2,16,2022,Low,59.1
3.0,93.7,85.4,3,2,7.7,63.3,18,2022,Low,62.6
5.5,87.2,58.2,4,2,7.4,97.6,17,2022,Medium,63.7
5.1,92.0,46.0,5,2,7.2,46.4,16,2022,Medium,61.7
7.8,82.3,72.7,3,1,5.1,80.3,16,2022,Medium,60.2
0.5,76.4,67.1,3,1,6.6,80.2,18,2022,Low,55.4
4.2,72.3,84.0,1,5,5.3,76.5,18,2022,Low,68.0
4.2,70.7,60.7,4,5,6.3,80.4,17,2022,Medium,63.7
9.0,57.5,63.8,3,2,8.1,37.8,16,2022,Medium,63.1
3.2,67.2,65.6,1,3,8.5,63.4,17,2022,Low,55.8
6.6,66.8,69.4,4,3,7.3,100.0,17,2022,High,66.9
5.7,72.9,61.7,3,1,6.3,56.5,18,2022,Low,51.0
8.6,100.0,59.1,1,1,8.9,100.0,17,2022,Medium,55.9
7.5,77.8,38.4,2,2,6.3,52.7,16,2022,Low,52.1
6.3,83.4,59.0,4,2,5.6,50.5,15,2022,Medium,56.7
4.6,83.8,79.4,2,2,7.8,60.9,16,2022,Low,66.8
1.4,100.0,81.6,5,4,7.5,98.3,17,2022,High,73.1
6.6,71.9,60.5,3,3,6.3,68.2,16,2022,Low,51.7
7.3,76.9,88.8,2,4,7.1,84.2,17,2022,High,76.4
2.1,78.5,67.5,4,4,7.5,79.3,17,2022,Medium,72.6
2.9,95.9,46.6,3,3,7.2,77.0,16,2022,Low,50.2
6.6,98.8,41.6,3,2,7.6,100.0,17,2022,Medium,58.7
6.8,86.6,87.5,3,1,6.4,91.9,17,2022,Medium,72.3
3.5,97.3,62.0,1,2,7.6,57.4,17,2022,Low,46.9
4.6,82.5,48.6,4,3,7.0,73.0,18,2022,Low,62.8
1.4,77.6,31.9,3,2,6.4,100.0,17,2022,Low,38.8
9.4,96.5,61.7,4,3,6.7,83.8,16,2022,High,64.7
2.8,86.8,74.5,4,5,6.9,50.9,18,2022,Medium,65.5
7.4,69.7,56.8,4,2,5.3,52.1,18,2022,Medium,60.7
5.9,94.0,51.1,4,2,6.2,94.0,18,2022,Medium,63.8
9.2,77.1,59.2,4,3,7.1,90.6,17,2022,High,65.4
4.0,75.4,87.9,3,0,5.4,61.4,16,2022,Low,78.2
6.2,92.5,45.7,3,1,6.3,91.5,16,2022,Medium,51.3
1.8,78.8,57.7,2,3,9.9,100.0,17,2022,Low,57.0
1.2,85.4,87.4,4,3,5.6,100.0,15,2022,Medium,58.7
7.5,89.3,75.9,4,2,6.5,100.0,18,2022,High,70.9
1.5,69.0,70.9,3,4,6.0,88.0,16,2022,Low,62.1
5.4,85.4,57.6,5,2,6.9,74.8,17,2022,High,60.2
8.5,98.9,68.5,4,3,6.0,70.8,17,2022,High,80.2
7.9,66.6,59.4,3,3,6.7,77.7,17,2022,Medium,62.9
4.3,86.3,54.2,1,1,6.1,62.2,18,2022,Low,47.5
2.0,68.4,50.7,3,1,8.3,71.5,17,2022,Low,48.4
7.3,94.3,80.5,4,4,7.1,100.0,16,2022,High,74.5
9.4,94.2,67.0,2,1,5.8,49.0,15,2022,Medium,68.6
4.3,75.0,73.0,3,1,8.0,50.3,18,2022,Low,65.2
4.0,100.0,70.4,5,2,5.9,92.9,18,2022,High,71.4
4.7,95.5,75.1,4,0,5.1,71.7,16,2022,Low,66.5
7.4,89.9,63.9,3,4,7.0,43.3,16,2022,Medium,57.7
