study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
6.8,73.7,44.7,4,3,8.1,99.0,18,2022,High,59.0
10.0,87.1,69.9,4,2,6.9,54.3,18,2022,High,61.8
5.9,69.6,80.8,4,1,7.6,67.2,18,2022,Medium,69.3
1.6,71.5,100.0,4,1,6.4,74.4,18,2022,Low,64.3
7.6,100.0,60.1,1,1,5.1,96.1,17,2022,Low,50.2
11.3,97.2,57.9,4,3,7.0,68.5,17,2022,High,62.3
7.8,33.9,49.3,4,1,7.8,61.3,15,2022,Low,46.7
4.0,96.2,86.2,4,2,5.4,80.9,15,2022,High,76.1
3.3,79.0,54.1,4,3,6.4,74.1,17,2022,Medium,60.0
3.6,70.1,62.1,3,5,6.7,69.6,17,2022,Low,61.8
11.0,65.9,38.4,5,5,10.4,81.9,16,2022,High,59.4
5.2,66.7,82.1,4,5,7.3,56.3,16,2022,High,73.1
4.3,70.5,86.5,4,3,4.7,47.0,16,2022,Medium,65.9
5.6,64.2,81.5,5,3,4.4,100.0,18,2022,High,78.7
5.2,61.0,42.3,5,3,7.9,79.9,17,2022,Low,53.9
9.9,65.4,77.7,4,4,10.0,81.1,15,2022,High,71.8
3.5,84.5,41.2,4,5,6.7,63.9,18,2022,Medium,59.2
9.0,80.7,68.9,3,2,6.6,94.2,16,2022,Medium,68.7
6.3,87.8,71.3,3,2,7.5,68.4,17,2022,Low,55.6
9.0,79.1,73.0,3,2,6.0,27.8,15,2022,Medium,56.6
10.0,61.7,76.6,3,3,4.0,67.8,19,2022,High,63.7
6.2,86.9,67.9,4,3,8.2,72.9,15,2022,High,78.2
5.2,65.9,36.6,3,4,6.3,74.9,18,2022,Low,45.6
6.2,89.1,76.6,5,2,8.3,74.4,17,2022,High,86.3
5.8,63.7,69.6,4,2,6.1,66.4,15,2022,Medium,58.2
1.9,70.4,53.6,3,5,7.1,64.7,15,2022,Low,48.5
9.9,74.9,42.9,3,1,8.0,72.6,16,2022,Medium,60.2
6.6,89.4,92.6,1,1,8.3,48.4,18,2022,Medium,74.7
3.1,82.5,87.7,5,3,7.3,42.8,15,2022,High,80.1
0.8,80.3,79.3,3,1,7.2,79.8,18,2022,Low,63.8
0.2,100.0,57.2,4,2,7.7,80.1,17,2022,Low,52.4
7.9,54.3,27.7,4,1,7.6,93.8,16,2022,Low,48.4
4.5,65.5,80.2,4,1,5.5,73.4,15,2022,Medium,67.1
4.9,64.9,73.9,3,2,5.5,56.5,19,2022,Low,61.0
7.2,55.2,62.0,2,2,4.5,43.1,16,2022,Low,58.1
4.7,69.9,86.0,3,2,7.9,62.0,15,2022,Medium,74.7
7.4,89.6,81.6,3,1,6.5,85.6,17,2022,High,73.5
6.2,71.7,70.8,4,3,8.0,100.0,16,2022,High,57.5
5.8,75.3,68.6,3,2,7.5,79.0,17,2022,Medium,67.5
2.1,55.9,68.8,3,2,5.8,56.2,15,2022,Low,58.2
4.0,68.8,78.9,2,1,6.9,62.2,19,2022,Low,60.7
7.5,73.5,54.3,4,2,6.5,62.7,17,2022,Medium,63.2
4.3,89.0,74.8,3,2,6.3,70.7,19,2022,Medium,67.2
9.0,56.6,53.3,2,2,8.1,98.2,16,2022,Medium,51.7
11.9,73.6,89.4,4,5,10.0,99.6,16,2022,High,81.2
7.6,95.2,76.5,3,4,8.3,74.9,19,2022,High,72.2
9.7,73.8,57.0,3,3,7.0,81.3,16,2022,High,64.1
7.8,50.4,69.3,3,0,8.5,63.6,17,2022,Low,55.9
4.7,97.9,54.3,5,3,9.1,47.2,15,2022,Medium,64.8
6.5,90.3,92.1,3,0,5.3,100.0,19,2022,Medium,66.3
11.0,92.2,94.0,3,3,8.5,36.2,15,2022,High,88.5
4.7,55.6,79.1,5,2,7.9,45.0,18,2022,Medium,71.6
3.4,100.0,92.9,3,3,8.4,100.0,17,2022,High,84.7
3.2,69.2,70.4,4,4,8.0,78.3,15,2022,Medium,71.5
5.5,72.9,80.2,3,2,6.7,57.7,15,2022,Medium,75.8
3.5,70.2,87.6,2,2,9.4,90.3,19,2022,Medium,63.3
10.2,93.3,67.9,4,2,7.4,91.9,18,2022,High,72.9
6.5,77.5,69.1,5,1,6.5,54.0,17,2022,Medium,62.5
8.4,86.7,82.9,3,4,7.6,68.4,17,2022,High,94.4
5.3,81.1,78.3,4,2,8.2,93.8,16,2022,High,73.5
3.1,78.7,55.9,4,1,7.1,63.3,17,2022,Low,63.1
2.7,66.7,33.0,3,3,7.5,83.1,17,2022,Low,42.4
3.7,100.0,65.2,4,1,7.1,100.0,18,2022,Medium,48.2
6.9,59.5,34.4,3,1,6.2,34.9,16,2022,Low,41.8
7.3,85.8,52.1,3,2,6.0,71.9,19,2022,Low,51.9
7.5,85.3,54.0,3,3,5.3,82.7,15,2022,High,61.3
2.3,96.2,58.9,5,2,8.8,45.7,15,2022,Medium,62.9
6.0,99.4,81.1,3,3,6.7,68.5,19,2022,High,77.3
3.4,78.1,84.6,4,1,4.0,96.8,17,2022,Low,53.3
7.0,87.4,76.1,3,2,7.5,65.3,16,2022,High,69.4
7.2,100.0,78.1,3,2,7.5,51.3,18,2022,Medium,67.1
3.1,79.1,78.5,4,5,4.8,98.4,17,2022,Medium,76.4
8.4,65.1,28.1,4,0,6.0,86.0,15,2022,Low,49.9
11.8,74.6,68.2,3,1,5.9,76.8,17,2022,High,67.0
8.1,61.7,39.3,3,4,6.1,76.2,16,2022,Medium,55.7
5.6,85.2,76.1,5,5,8.5,96.5,15,2022,High,66.1
5.2,94.9,34.5,2,3,6.8,83.3,16,2022,Low,53.2
5.5,78.3,65.1,4,0,6.5,89.6,17,2022,Medium,62.7
4.1,57.3,76.8,4,2,8.3,65.5,15,2022,Low,57.0
6.6,94.3,50.1,4,2,7.6,43.5,18,2022,Medium,66.3
3.2,55.1,83.4,5,3,4.9,89.2,17,2022,Low,66.3
1.3,58.4,76.1,4,0,6.3,97.8,16,2022,Low,52.1
6.5,77.5,74.1,3,1,7.4,74.0,17,2022,Medium,63.8
6.1,83.5,79.2,3,2,5.9,94.0,18,2022,Medium,70.5
4.6,85.9,62.3,3,1,9.4,72.0,17,2022,Medium,62.1
2.8,79.1,70.4,1,3,7.1,76.4,16,2022,Low,58.1
6.7,100.0,68.2,5,3,6.1,100.0,15,2022,High,67.6
3.5,80.9,67.8,2,3,5.7,72.8,18,2022,Low,51.4
5.7,94.5,57.2,4,2,8.1,71.7,16,2022,High,60.5
10.4,91.0,48.1,4,4,6.2,44.3,15,2022,High,66.1
7.6,61.9,62.6,4,1,7.5,90.4,17,2022,Low,59.0
2.6,77.6,61.7,4,1,5.6,65.2,16,2022,Low,52.7
2.8,100.0,56.2,4,2,7.1,80.7,19,2022,Low,52.5
6.4,72.9,81.6,3,0,6.2,72.3,18,2022,Low,72.6
2.6,70.6,49.2,4,0,6.6,70.0,17,2022,Low,51.7
1.0,82.4,65.3,3,2,6.0,75.9,18,2022,Low,59.0
7.3,73.4,86.7,5,4,8.2,77.3,17,2022,High,80.8
6.8,68.9,82.5,2,4,6.4,99.2,18,2022,High,74.3
7.1,73.2,87.5,3,2,6.8,100.0,17,2022,High,77.9
6.7,100.0,58.5,3,1,6.9,89.7,15,2022,Medium,62.0
5.8,78.1,80.5,4,1,8.9,100.0,19,2022,High,76.4
4.3,61.4,51.0,4,2,8.1,93.4,18,2022,Medium,51.8
7.3,58.8,63.6,3,1,7.9,86.9,19,2022,Medium,64.8
9.8,100.0,65.1,2,0,5.1,100.0,18,2022,High,67.6
4.7,76.9,58.8,3,3,6.2,54.4,17,2022,Medium,51.0
3.4,86.1,62.2,3,2,8.4,65.7,16,2022,Low,60.3
3.2,69.2,60.1,3,1,5.6,63.2,16,2022,Low,43.3
3.8,84.5,52.3,3,3,7.1,72.6,15,2022,Low,52.4
6.5,100.0,81.7,4,3,5.7,90.3,16,2022,High,74.9
0.7,70.9,65.1,3,2,5.8,57.9,17,2022,Low,47.3
7.1,86.4,71.2,5,0,9.0,87.1,17,2022,High,68.5
7.6,60.3,70.6,3,4,7.9,67.4,16,2022,Medium,65.9
1.5,100.0,68.9,4,3,8.2,71.8,17,2022,Medium,69.9
3.6,83.8,69.5,4,1,7.9,81.6,16,2022,Medium,60.8
6.2,74.2,63.1,3,3,6.8,100.0,17,2022,High,69.0
5.6,75.8,90.7,3,2,6.2,65.2,19,2022,Medium,69.6
7.3,72.9,80.2,3,3,6.5,76.6,17,2022,Medium,68.0
5.6,73.6,68.3,2,2,6.8,58.6,15,2022,Medium,53.6
9.2,45.7,60.8,3,2,9.1,65.0,17,2022,Low,57.4
5.2,78.6,66.1,3,3,5.4,58.4,18,2022,Medium,68.3
3.5,78.0,74.7,2,3,6.3,82.4,17,2022,Low,54.8
3.3,86.8,92.0,3,0,5.9,85.7,19,2022,Medium,68.7
7.8,72.7,46.0,3,0,8.3,90.4,15,2022,Low,49.5
6.1,69.2,78.6,2,2,9.2,64.4,16,2022,Medium,70.7
7.6,79.9,86.0,2,2,7.4,87.1,16,2022,Medium,69.6
7.5,57.4,44.2,4,1,7.5,80.0,18,2022,Medium,58.7
1.0,82.0,65.1,4,3,7.1,77.0,17,2022,Low,56.7
3.1,53.9,51.0,5,1,7.5,55.7,15,2022,Low,46.3
3.4,95.7,74.9,2,3,7.9,80.8,16,2022,Medium,60.3
4.0,89.6,62.3,2,3,7.5,81.3,17,2022,Low,56.5
4.9,67.0,65.9,1,1,7.6,79.8,19,2022,Low,57.5
8.5,89.3,61.4,3,3,7.9,85.2,16,2022,High,66.8
9.0,81.6,79.5,4,5,4.9,90.5,16,2022,High,85.3
5.3,65.9,71.7,3,1,7.0,58.2,17,2022,Low,65.0
5.4,51.7,71.7,4,4,7.4,74.1,16,2022,Medium,69.1
4.2,84.4,70.6,4,3,7.5,87.3,17,2022,Medium,57.5
6.2,68.9,77.2,5,2,6.8,73.2,17,2022,High,80.2
6.5,95.3,63.8,2,0,7.2,95.3,17,2022,Medium,63.0
8.0,80.2,95.2,1,3,6.1,79.6,19,2022,High,79.0
8.0,70.2,48.2,3,2,4.9,42.8,16,2022,Low,55.2
0.2,100.0,40.4,1,3,8.2,93.1,18,2022,Low,43.2
5.6,88.1,39.1,5,3,5.6,75.9,19,2022,Medium,50.9
9.5,28.8,34.7,3,2,6.8,46.1,16,2022,Low,56.1
4.9,73.2,78.8,4,1,6.1,73.5,15,2022,Medium,61.2
8.8,60.6,76.8,3,1,8.9,55.2,18,2022,Low,57.6
5.2,68.8,87.3,3,1,6.9,91.6,18,2022,Low,65.3
6.4,78.0,51.1,2,4,6.6,77.4,16,2022,Low,53.9
3.2,85.0,79.9,3,1,7.9,61.4,17,2022,Low,59.4
3.3,83.7,68.9,4,2,9.6,92.6,17,2022,Medium,65.6
7.8,95.1,70.7,5,2,7.5,86.3,16,2022,High,77.7
8.2,88.9,78.0,4,4,6.5,73.8,18,2022,High,80.4
6.1,88.0,55.9,3,2,7.8,55.6,17,2022,Low,52.5
2.9,82.8,100.0,1,5,5.1,62.8,18,2022,Medium,72.2
6.1,98.0,89.3,4,3,7.1,62.6,17,2022,High,76.2
9.1,75.6,59.5,1,4,9.4,91.4,17,2022,Medium,60.7
10.4,75.9,50.5,5,0,7.2,47.7,17,2022,High,60.8
5.2,53.3,66.6,3,1,7.1,77.1,16,2022,Low,49.2
1.9,94.8,70.9,2,1,7.0,73.5,18,2022,Low,60.1
8.1,78.9,85.0,3,2,6.5,96.6,17,2022,High,71.3
5.3,100.0,49.3,5,3,7.4,82.2,18,2022,High,57.1
8.4,74.3,72.6,3,1,7.9,87.6,18,2022,Medium,69.9
6.7,81.2,43.5,3,1,6.6,68.5,17,2022,Low,54.3
3.8,87.7,75.0,2,3,4.0,55.8,16,2022,Low,60.7
6.1,64.6,66.3,4,1,7.6,72.1,19,2022,Medium,71.3
9.3,85.0,99.0,2,2,9.6,92.0,16,2022,High,88.3
5.6,80.5,43.3,4,0,6.5,91.9,19,2022,Medium,56.8
3.4,75.7,89.9,5,3,5.2,70.2,17,2022,High,73.2
2.0,96.4,40.7,5,2,7.8,62.5,15,2022,Low,49.5
4.1,67.3,46.8,2,3,9.1,59.0,18,2022,Low,38.8
5.0,83.8,41.2,4,1,7.6,75.5,18,2022,Medium,49.2
8.0,100.0,72.0,2,1,9.1,80.5,18,2022,High,61.6
3.2,70.1,49.2,4,3,8.0,100.0,15,2022,Low,52.7
9.9,75.8,46.4,4,3,7.8,80.2,18,2022,Medium,54.0
2.7,100.0,71.2,3,2,6.4,89.0,17,2022,Medium,70.3
11.8,86.6,75.2,5,3,7.3,64.0,17,2022,High,76.2
10.3,72.9,68.6,4,0,7.0,78.8,19,2022,High,70.5
6.4,91.2,65.4,3,4,6.9,80.5,17,2022,High,71.9
1.9,72.0,97.3,4,3,6.7,75.5,15,2022,High,82.1
5.9,58.1,70.3,1,2,7.3,77.6,17,2022,Low,55.9
5.0,99.2,80.9,3,4,5.4,80.3,17,2022,High,75.5
2.8,64.6,70.3,3,1,8.0,86.7,18,2022,Low,58.7
6.7,100.0,50.4,5,3,5.9,99.0,16,2022,High,69.7
3.9,73.1,76.8,3,5,6.7,37.2,18,2022,Low,65.3
4.2,100.0,57.5,4,2,7.4,98.0,18,2022,Medium,68.8
5.5,60.8,66.5,4,0,5.9,47.2,15,2022,Low,46.3
4.6,94.4,72.9,4,3,4.6,83.6,15,2022,High,66.3
11.2,87.0,36.9,4,0,6.5,100.0,17,2022,High,64.0
4.7,91.7,42.2,3,4,5.3,77.2,18,2022,Medium,57.6
7.1,93.6,82.6,4,0,7.9,81.2,17,2022,Medium,70.5
6.4,73.0,57.4,3,3,5.6,72.4,18,2022,Medium,59.3
6.9,61.7,58.1,4,2,8.8,90.0,17,2022,Medium,66.1
7.1,79.3,70.7,1,1,7.0,84.5,17,2022,Low,48.7
8.2,83.1,61.8,3,4,7.1,65.8,15,2022,High,75.4
6.7,73.4,74.7,5,3,4.6,75.9,15,2022,High,71.6
6.6,83.9,67.2,3,2,7.2,57.9,18,2022,Medium,58.9
6.1,84.6,71.2,3,1,6.9,75.9,18,2022,Medium,65.4
5.7,67.3,56.8,2,3,5.4,70.5,17,2022,Low,50.1
3.7,85.5,71.1,2,3,7.1,80.5,17,2022,Medium,64.9
5.8,76.3,85.7,3,3,6.5,65.2,17,2022,High,73.6
6.6,70.2,58.9,4,3,6.7,74.1,15,2022,Medium,67.8
7.0,91.0,82.6,5,1,7.0,78.2,17,2022,High,77.9
6.5,69.1,67.2,3,4,6.4,79.4,17,2022,High,58.3
5.4,73.6,79.8,3,3,7.3,82.9,17,2022,Medium,61.4
5.9,81.0,70.1,4,2,6.9,74.9,17,2022,Medium,62.1
4.6,99.2,67.5,3,2,7.6,63.8,18,2022,Medium,64.4
6.8,82.7,73.6,5,2,6.4,79.5,16,2022,High,74.3
5.4,87.4,87.4,3,3,5.7,74.8,16,2022,High,82.6
6.5,75.8,71.8,3,3,6.1,96.4,16,2022,Low,55.8
8.5,78.9,75.7,3,4,8.7,98.7,18,2022,High,79.9
4.2,79.3,62.1,4,2,8.1,53.3,17,2022,Medium,50.6
7.5,84.1,93.1,4,3,8.5,89.1,16,2022,High,81.8
6.1,75.9,78.2,3,4,8.5,92.7,19,2022,High,71.8
11.1,98.8,69.2,2,1,6.4,53.8,17,2022,High,72.3
5.5,74.8,66.0,5,2,7.4,88.4,15,2022,Medium,63.1
7.7,56.1,83.6,4,3,7.1,94.1,17,2022,Medium,71.9
6.0,100.0,58.3,1,4,7.8,60.9,18,2022,Medium,56.8
2.5,75.4,39.5,4,0,6.7,73.7,17,2022,Low,51.0
4.7,98.4,69.2,4,1,7.1,81.4,17,2022,Medium,65.8
8.2,99.7,87.0,3,1,7.1,88.3,16,2022,High,78.7
4.9,93.2,93.5,1,2,7.6,60.2,16,2022,Medium,70.9
0.4,77.2,66.3,4,1,7.8,98.8,16,2022,Low,54.5
5.9,84.0,68.7,2,2,7.1,41.5,16,2022,Medium,64.9
3.3,62.2,76.3,4,4,7.1,100.0,17,2022,Medium,75.6
6.3,100.0,63.8,1,3,7.3,87.9,17,2022,Medium,55.1
9.9,68.1,76.3,4,1,9.0,66.8,17,2022,High,66.2
7.9,76.4,66.6,1,4,4.9,93.6,17,2022,Medium,63.2
9.8,81.4,84.2,3,3,5.8,59.1,16,2022,High,76.2
4.6,78.5,79.6,3,1,7.8,80.1,15,2022,Medium,66.0
5.6,70.8,81.0,2,2,7.3,82.3,16,2022,Low,64.9
3.4,99.5,64.7,3,3,7.3,82.3,16,2022,Low,63.4
4.3,93.3,98.8,3,3,7.8,62.9,18,2022,High,76.6
3.7,84.5,75.7,5,2,7.3,69.1,18,2022,Medium,62.4
2.7,74.4,72.0,4,1,6.3,80.3,18,2022,Low,54.8
9.4,94.9,55.8,4,3,7.8,64.9,17,2022,High,64.5
0.8,73.5,66.4,3,2,7.0,82.9,16,2022,Low,45.0
9.4,100.0,69.8,3,3,6.5,66.9,18,2022,High,72.4
9.1,81.6,55.4,2,3,7.8,96.0,17,2022,High,64.1
7.2,97.2,63.3,4,1,7.8,100.0,15,2022,High,69.6
3.2,78.4,65.3,3,1,7.3,72.6,19,2022,Low,57.7
2.0,81.0,68.9,4,1,9.1,94.6,15,2022,Low,48.9
4.6,97.2,39.8,3,1,8.6,74.2,17,2022,Low,45.4
7.6,100.0,65.8,5,1,8.2,61.1,17,2022,High,67.4
6.0,100.0,62.0,2,3,10.1,70.3,18,2022,Medium,66.8
3.4,92.3,67.7,1,2,6.8,79.5,19,2022,Low,71.2
8.9,88.2,84.6,4,2,6.4,45.8,19,2022,High,73.2
10.2,72.9,100.0,5,3,8.0,89.3,17,2022,High,89.4
5.4,84.1,78.9,4,3,6.7,79.5,17,2022,High,72.1
6.3,67.2,48.2,2,4,7.0,96.0,15,2022,Low,52.3
2.2,85.3,62.5,3,1,5.8,88.9,17,2022,Low,54.0
5.0,86.2,77.5,5,2,7.7,80.2,18,2022,High,73.0
7.3,52.5,75.7,1,0,5.2,71.6,17,2022,Low,58.8
6.9,80.5,83.8,2,1,6.9,100.0,15,2022,Medium,63.0
4.7,85.8,66.4,4,3,7.0,100.0,16,2022,High,71.1
5.3,78.8,62.2,5,2,6.5,71.9,17,2022,High,57.7
4.9,85.0,96.0,4,3,4.9,96.8,16,2022,Medium,73.2
5.3,61.2,68.9,5,2,4.9,65.3,16,2022,Medium,60.4
7.1,69.1,51.7,2,1,6.1,67.4,16,2022,Low,53.3
1.1,94.5,91.6,3,4,7.6,71.0,16,2022,Medium,70.1
5.8,80.0,44.1,4,0,7.3,90.3,15,2022,Low,50.2
6.9,84.8,12.1,4,1,7.0,58.7,18,2022,Low,36.5
4.6,72.3,80.3,4,1,5.9,100.0,17,2022,Medium,66.8
4.8,80.3,82.6,5,5,7.4,94.9,17,2022,High,76.0
4.9,47.8,74.6,3,2,4.8,89.9,17,2022,Low,57.4
4.8,91.8,47.2,1,2,4.1,72.7,16,2022,Low,43.8
6.0,100.0,67.1,3,3,6.7,92.9,18,2022,Medium,71.4
6.3,65.1,63.5,4,3,6.3,25.5,19,2022,Low,67.6
0.7,66.8,59.4,3,3,8.2,85.9,15,2022,Low,44.2
7.6,86.2,90.6,4,2,7.2,80.9,15,2022,High,82.1
5.3,100.0,51.3,3,5,9.0,44.0,17,2022,Medium,57.5
10.8,80.0,73.1,1,3,6.3,85.3,16,2022,High,77.9
3.0,62.8,87.1,3,2,7.6,88.6,19,2022,Low,64.8
3.8,77.1,74.1,4,2,6.7,44.6,17,2022,Medium,64.8
5.5,65.6,87.9,3,4,8.7,56.6,16,2022,High,75.8
7.0,70.6,77.0,4,3,6.8,100.0,17,2022,High,68.7
1.1,75.7,74.9,3,3,8.0,74.6,17,2022,Low,68.3
3.9,67.0,73.9,2,3,5.7,95.6,15,2022,Low,62.5
7.5,69.1,77.8,2,2,6.5,98.3,18,2022,Medium,72.6
3.6,81.0,61.8,4,1,6.9,85.1,15,2022,Low,57.2
9.4,83.0,47.2,3,2,8.5,96.3,19,2022,Medium,58.9
4.9,60.1,83.3,5,2,4.4,40.0,16,2022,Medium,72.5
3.8,85.5,86.6,3,0,6.6,73.9,18,2022,Low,70.7
7.5,74.7,72.0,3,2,6.6,22.5,15,2022,High,62.5
10.0,90.1,59.2,3,3,4.5,46.6,17,2022,High,67.5
7.0,90.9,43.1,2,1,6.4,68.2,17,2022,Low,54.1
9.2,72.4,69.4,4,0,5.2,66.0,15,2022,Medium,66.6
10.2,88.6,46.4,4,3,4.2,78.7,17,2022,High,64.2
3.7,68.3,44.2,4,3,6.7,77.6,16,2022,Low,47.6
8.3,98.5,67.7,3,1,6.6,80.4,17,2022,High,56.2
2.2,68.8,55.8,3,3,6.7,81.1,17,2022,Low,48.4
7.1,84.9,73.5,2,3,7.3,84.0,18,2022,High,75.5
5.8,77.4,65.5,3,2,5.9,60.7,15,2022,Low,55.9
9.1,65.8,58.3,3,2,9.1,65.0,15,2022,Medium,64.5
8.9,92.6,40.7,5,1,7.0,77.3,17,2022,Medium,55.9
7.4,71.4,54.4,4,3,8.5,77.6,18,2022,High,59.4
6.7,56.2,54.9,4,2,5.0,58.5,18,2022,Low,55.0
7.3,39.7,48.4,3,2,6.0,97.5,17,2022,Low,49.8
6.2,67.7,62.7,2,4,7.8,91.0,18,2022,Medium,65.6
5.8,99.3,49.6,3,0,6.7,62.5,18,2022,Medium,69.2
9.6,97.6,65.4,3,0,5.7,74.2,16,2022,High,64.5
9.9,69.9,71.8,4,1,4.8,100.0,16,2022,High,79.2
5.6,74.8,54.8,3,0,7.9,80.9,16,2022,Low,53.0
6.6,73.5,74.8,5,3,7.8,85.1,16,2022,High,72.9
6.2,61.3,46.2,5,3,7.3,67.0,17,2022,Low,55.7
2.0,66.7,50.2,3,1,6.4,72.4,17,2022,Low,44.1
5.2,93.7,66.2,4,1,5.7,100.0,17,2022,Medium,64.8
10.0,87.1,79.0,4,1,6.9,80.0,16,2022,High,73.1
4.1,83.8,81.9,2,5,5.4,76.7,18,2022,Medium,72.6
11.3,61.3,93.8,5,3,6.1,78.1,17,2022,High,80.7
8.9,81.4,62.0,2,2,8.5,100.0,17,2022,Medium,65.1
7.0,47.7,66.0,4,2,4.8,78.7,19,2022,Low,64.0
7.4,91.8,51.5,3,2,7.8,63.1,16,2022,Medium,65.2
3.7,83.6,47.9,3,0,8.8,66.2,16,2022,Low,52.6
5.3,61.2,71.7,3,5,8.0,92.1,17,2022,Low,65.4
9.6,100.0,55.6,5,3,7.5,52.3,18,2022,High,67.5
4.5,54.9,87.7,2,3,6.4,86.1,15,2022,Low,58.1
8.7,87.4,44.6,1,2,6.2,65.0,18,2022,Medium,49.4
2.6,87.8,75.8,3,2,4.3,44.5,19,2022,Low,54.0
3.0,62.6,51.9,1,1,7.0,60.4,17,2022,Low,43.4
10.8,79.5,54.9,4,1,6.5,78.5,16,2022,High,61.1
6.0,57.1,76.6,4,2,6.2,100.0,17,2022,Medium,72.4
4.7,40.2,57.2,5,0,7.0,94.4,16,2022,Low,53.3
9.4,65.0,59.7,4,0,7.1,72.7,16,2022,Medium,59.7
9.1,71.4,55.0,5,2,6.2,95.5,18,2022,Medium,61.2
8.3,89.0,96.6,4,4,8.9,71.6,17,2022,High,79.4
4.6,80.9,58.1,5,4,7.9,51.6,15,2022,Medium,68.2
5.3,81.3,68.8,2,0,8.1,78.4,16,2022,Low,62.9
6.8,65.8,64.8,3,1,6.9,50.9,17,2022,Low,64.7
7.7,72.6,71.5,5,2,7.6,92.2,17,2022,High,72.2
4.7,67.0,58.2,4,3,5.9,92.5,17,2022,Medium,56.9
6.4,62.9,64.8,5,5,7.8,62.2,18,2022,High,62.8
6.7,71.7,74.3,1,4,6.8,80.6,17,2022,Medium,67.4
9.2,81.0,54.2,5,3,5.8,80.4,19,2022,High,72.9
7.9,72.0,85.4,4,1,7.0,93.7,19,2022,High,76.5
2.2,75.5,87.0,2,0,6.6,55.6,15,2022,Low,65.0
5.5,89.7,77.7,1,0,9.8,88.8,16,2022,Low,57.9
3.7,73.0,69.1,3,3,7.5,54.3,16,2022,Low,63.2
7.4,61.3,20.2,5,0,8.9,92.0,16,2022,Low,44.1
8.3,87.9,74.8,4,3,8.4,97.1,16,2022,High,76.0
6.3,83.7,61.7,5,3,7.0,65.9,17,2022,High,67.4
5.3,84.6,64.1,3,0,6.5,99.9,15,2022,Low,62.8
6.2,88.8,37.6,5,4,4.9,49.7,15,2022,High,64.5
6.5,86.4,75.9,3,2,6.0,97.8,15,2022,Medium,59.9
4.4,80.4,44.8,3,4,7.8,100.0,15,2022,Medium,64.8
3.0,100.0,69.9,2,4,6.6,84.2,17,2022,Medium,76.1
0.9,62.0,82.5,5,1,7.5,74.5,16,2022,Low,62.1
9.2,71.8,60.5,3,2,4.6,83.6,19,2022,Medium,60.7
7.2,93.5,87.5,2,1,7.5,67.1,15,2022,High,80.0
6.9,82.0,56.0,1,3,8.3,100.0,19,2022,Medium,60.3
9.2,90.6,77.6,3,2,4.9,67.4,15,2022,High,72.4
2.9,82.4,47.1,5,4,7.4,100.0,17,2022,Low,63.3
1.7,99.2,84.5,3,1,8.6,64.7,16,2022,Low,56.9
7.0,65.9,82.0,4,3,9.0,100.0,18,2022,High,68.0
6.7,98.8,75.5,5,5,6.4,100.0,15,2022,High,82.7
1.7,96.4,61.7,3,3,7.9,84.9,19,2022,Low,49.8
6.9,63.1,45.6,4,0,8.7,83.2,15,2022,Low,50.0
5.0,88.8,61.7,3,2,7.5,60.8,16,2022,Low,57.2
4.0,79.4,85.8,5,1,8.5,58.6,17,2022,High,79.0
5.2,71.5,70.1,2,0,7.0,83.4,18,2022,Low,61.2
0.0,53.6,43.2,4,2,7.5,100.0,19,2022,Low,35.4
4.5,65.8,50.0,4,1,6.3,68.1,17,2022,Low,47.0
4.2,89.9,88.1,2,3,6.8,100.0,18,2022,Medium,67.8
7.4,91.4,75.8,3,2,7.5,67.0,18,2022,Medium,67.4
5.6,77.1,48.3,3,3,6.2,82.1,17,2022,Medium,50.6
7.6,91.4,39.7,2,0,6.7,82.2,17,2022,Low,50.2
0.0,93.2,58.0,4,0,7.9,76.2,15,2022,Low,50.0
3.9,82.2,38.4,5,0,9.5,41.2,17,2022,Low,50.2
7.4,69.9,65.5,4,1,4.5,66.9,18,2022,Medium,64.8
5.2,86.2,100.0,3,2,9.4,81.6,17,2022,High,77.5
8.1,86.8,42.4,1,3,6.7,76.3,18,2022,Low,60.5
1.5,89.4,65.0,2,5,8.2,89.5,18,2022,Medium,69.9
7.8,92.1,89.0,3,2,8.4,91.6,18,2022,High,81.2
4.4,60.9,80.0,5,0,8.9,73.7,15,2022,Low,61.6
4.2,72.9,65.6,5,1,6.1,60.7,16,2022,Medium,56.0
8.5,53.4,65.7,3,4,6.7,100.0,15,2022,High,72.5
8.9,90.5,49.5,3,3,6.9,53.6,19,2022,High,67.2
8.6,77.0,63.7,4,3,6.6,67.3,16,2022,High,64.5
11.1,86.0,71.9,4,1,8.6,62.7,16,2022,High,71.3
9.2,59.3,85.7,4,1,6.9,91.4,16,2022,High,76.7
4.0,99.6,58.1,4,1,5.1,100.0,15,2022,Medium,54.5
6.4,63.3,65.0,1,4,6.2,74.9,16,2022,Low,53.2
5.1,90.8,52.8,5,1,5.1,82.1,15,2022,Medium,53.9
11.1,81.7,71.6,2,3,6.7,85.7,16,2022,High,64.4
8.8,77.3,80.5,3,2,7.8,100.0,19,2022,High,69.3
5.5,76.2,78.1,5,2,6.2,46.1,17,2022,Medium,73.1
8.2,71.1,49.3,3,1,6.5,91.4,18,2022,Low,46.3
2.9,98.1,70.3,2,3,6.7,84.8,17,2022,Low,62.2
6.6,80.2,57.2,3,0,7.2,71.3,18,2022,Low,58.8
